mode,run_id,shared_prefix_tokens_target,shared_prefix_tokens_actual,unique_suffix_tokens_target,unique_suffix_tokens_actual,num_requests,output_tokens,repeat,total_e2e_latency,per_request_latency_mean,per_request_ttft_mean,per_request_decode_time_mean,prefix_token_ids_exact_match,client_repeated_prefix_tokens,stream,output_length_control_requested,num_success,num_failed,status,error,prefix_cache_queries_delta,prefix_cache_hits_delta,cached_prompt_tokens_delta,prompt_tokens_delta,generation_tokens_delta,num_requests_running_delta,num_requests_waiting_delta,gpu_kv_cache_usage_delta,request_queue_time_delta,request_prefill_time_delta,request_decode_time_delta,ttft_delta,tpot_delta,e2e_latency_delta,prefix_cache_metrics_reliable,metrics_error
prefix,pr2_v2_noprefix,0,0,512,512,8,128,1,1.4613909721374512,1.4129672050476074,0.219465434551239,1.1935017704963684,True,0,True,True,8,0,ok,,0.0,0.0,0.0,4328.0,1024.0,0.0,0.0,0.0,0.00013332534581422806,0.9398109703324735,9.519211493432522,1.2881925106048584,0.0,10.808318614959717,True,
prefix,pr2_v2_noprefix,0,0,512,512,8,128,2,1.4630255699157715,1.4140986502170563,0.21978351473808289,1.1943151354789734,True,0,True,True,8,0,ok,,0.0,0.0,0.0,4328.0,1024.0,0.0,0.0,0.0,0.00011428585276007652,0.9389052856713533,9.52313996432349,1.2923953533172607,0.0,10.817237854003906,True,
prefix,pr2_v2_noprefix,0,0,1024,1024,2,128,0,1.263274908065796,1.2529475688934326,0.08947288990020752,1.163474678993225,True,0,True,True,2,0,ok,,0.0,0.0,0.0,2106.0,256.0,0.0,0.0,0.0,1.0304152965545654e-05,0.09270781232044101,2.3274007118307054,0.13694405555725098,0.0,2.4642655849456787,True,
prefix,pr2_v2_noprefix,0,0,1024,1024,2,128,1,1.259425163269043,1.2504971027374268,0.08706915378570557,1.1634279489517212,True,0,True,True,2,0,ok,,0.0,0.0,0.0,2106.0,256.0,0.0,0.0,0.0,1.0810792446136475e-05,0.09277710318565369,2.327871066518128,0.1387183666229248,0.0,2.466552257537842,True,
prefix,pr2_v2_noprefix,0,0,1024,1024,2,128,2,1.2756831645965576,1.2622653245925903,0.09686064720153809,1.1654046773910522,True,0,True,True,2,0,ok,,0.0,0.0,0.0,2106.0,256.0,0.0,0.0,0.0,1.0392628610134125e-05,0.09359225304797292,2.3304650825448334,0.13962411880493164,0.0,2.470144271850586,True,
prefix,pr2_v2_noprefix,0,0,1024,1024,4,128,0,1.4074034690856934,1.3753475546836853,0.18545377254486084,1.1898937821388245,True,0,True,True,4,0,ok,,0.0,0.0,0.0,4212.0,512.0,0.0,0.0,0.0,3.3999327570199966e-05,0.41404422791674733,4.771792656742036,0.5622391700744629,0.0,5.3343505859375,True,
prefix,pr2_v2_noprefix,0,0,1024,1024,4,128,1,1.3979837894439697,1.3694249391555786,0.1801891326904297,1.189235806465149,True,0,True,True,4,0,ok,,0.0,0.0,0.0,4212.0,512.0,0.0,0.0,0.0,4.0030572563409805e-05,0.40818794583901763,4.755061157047749,0.5657942295074463,0.0,5.321450233459473,True,
prefix,pr2_v2_noprefix,0,0,1024,1024,4,128,2,1.443037986755371,1.4142541885375977,0.21242666244506836,1.2018275260925293,True,0,True,True,4,0,ok,,0.0,0.0,0.0,4212.0,512.0,0.0,0.0,0.0,4.227412864565849e-05,0.5333819082006812,4.806018629577011,0.6919519901275635,0.0,5.4984376430511475,True,
prefix,pr2_v2_noprefix,0,0,1024,1024,8,128,0,1.6427814960479736,1.5924344658851624,0.3685063123703003,1.223928153514862,True,0,True,True,8,0,ok,,0.0,0.0,0.0,8424.0,1024.0,0.0,0.0,0.0,0.00013769930228590965,1.8574109743349254,9.7751569817774,2.382380723953247,0.0,12.159125089645386,True,
prefix,pr2_v2_noprefix,0,0,1024,1024,8,128,1,1.6393020153045654,1.585883229970932,0.36742103099823,1.218462198972702,True,0,True,True,8,0,ok,,0.0,0.0,0.0,8424.0,1024.0,0.0,0.0,0.0,0.00017494382336735725,1.868689057417214,9.772035864181817,2.382042169570923,0.0,12.15572452545166,True,
