run_id,scenario,instance_id,policy,mesh_rows,mesh_cols,branch_fanout,jct,time_to_first_success,success_any,prefill_tokens,prefill_tokens_avoided,kv_hit_tokens,kv_miss_tokens,noc_bytes,avg_hops,hotspot_ratio,region_utilization,tool_blocked_region_time,blocked_compute_time_avoided,state_migration_exposed_latency,branch_wasted_tokens,safe_cancellation_savings,hot_count,warm_count,cold_count,resume_prefill_tokens,p50,p95,p99,link_bandwidth_TBps
synthetic,AGGREGATE,AGGREGATE,full_agentweaver,4,4,4.4,96.27042494272487,91.43787029512734,True,97295,65092,65092,97295,3226804224.0,1.0811111111111111,2.5557139947036056,0.13842581948420324,0.0,1115.2085476097354,0.0,122591,47477,18,2,2,14834,14.654428136435637,310.7366503709795,359.459306415505,0.25
synthetic,AGGREGATE,AGGREGATE,full_agentweaver,4,4,4.4,96.27037498463207,91.43744005456415,True,97295,65092,65092,97295,3226804224.0,1.0811111111111111,2.5557139947036056,0.13840609986890967,0.0,1115.2085476097354,0.0,122591,47477,18,2,2,14834,14.654428136435637,310.7365504547939,359.4591865160823,0.5
synthetic,AGGREGATE,AGGREGATE,full_agentweaver,4,4,4.4,96.27035000558566,91.43722493428255,True,97295,65092,65092,97295,3226804224.0,1.0811111111111111,2.5557139947036056,0.13839623932565676,0.0,1115.2085476097354,0.0,122591,47477,18,2,2,14834,14.654428136435637,310.7365004967011,359.4591265663709,1
synthetic,AGGREGATE,AGGREGATE,full_agentweaver,4,4,4.4,96.27033751606247,91.43711737414175,True,97295,65092,65092,97295,3226804224.0,1.0811111111111111,2.5557139947036056,0.1383913088701089,0.0,1115.2085476097354,0.0,122591,47477,18,2,2,14834,14.654428136435637,310.7364755176547,359.4590965915153,2
synthetic,AGGREGATE,AGGREGATE,full_agentweaver,4,4,4.4,96.27033127130086,91.43706359407135,True,97295,65092,65092,97295,3226804224.0,1.0811111111111111,2.5557139947036056,0.13838884359635212,0.0,1115.2085476097354,0.0,122591,47477,18,2,2,14834,14.654428136435637,310.7364630281315,359.45908160408743,4
synthetic,AGGREGATE,AGGREGATE,full_agentweaver,4,4,4.4,96.27032814892007,91.43703670403615,True,97295,65092,65092,97295,3226804224.0,1.0811111111111111,2.5557139947036056,0.1383876109479777,0.0,1115.2085476097354,0.0,122591,47477,18,2,2,14834,14.654428136435637,310.7364567833699,359.4590741103735,8
