instance_id,policy,mesh,rollouts,jct,time_to_first_success,success_any,prefill_tokens,prefill_tokens_avoided,kv_hit_tokens,kv_miss_tokens,noc_bytes,avg_hops,hotspot_ratio,region_utilization,tool_blocked_region_time,state_migration_exposed_latency,branch_wasted_tokens,safe_cancellation_savings,hot_count,warm_count,cold_count,migration_bytes,exposed_migration_latency,state_parking_hit_rate,p50,p95,p99
synthetic_0000,acd_nisp,4x4,4,18.000682176630914,18.000682176630914,True,4186,12414,12414,4186,711868416.0,0.6666666666666666,1.0,0.20095077060167169,52.487701318855066,0.0,0,0,4,0,0,0,0.0,1.0,,,
synthetic_0001,acd_nisp,4x4,4,15.665668497085571,15.665668497085571,True,4186,12414,12414,4186,711868416.0,0.6666666666666666,1.0,0.19562105077085676,43.652185135270614,0.0,0,0,4,0,0,0,0.0,1.0,,,
synthetic_0002,acd_nisp,4x4,4,13.933326253890991,8.72481204032898,True,4186,12414,12414,4186,711868416.0,0.6666666666666666,1.0,0.1849505957416719,35.84020195606488,0.0,9313,0,4,0,0,0,0.0,1.0,,,
synthetic_0003,acd_nisp,4x4,4,17.189234981536867,17.189234981536867,True,4186,12414,12414,4186,711868416.0,0.6666666666666666,1.0,0.19999589937642998,49.569471092421736,0.0,0,0,4,0,0,0,0.0,1.0,,,
synthetic_0004,acd_nisp,4x4,4,19.148737440109254,19.148737440109254,True,4186,12414,12414,4186,711868416.0,0.6666666666666666,1.0,0.19393052449973838,54.03564084575392,0.0,0,0,4,0,0,0,0.0,1.0,,,
AGGREGATE,acd_nisp,4x4,4.0,16.787529869850722,15.745827027138318,True,20930,62070,62070,20930,3559342080.0,0.6666666666666666,1.0,0.19508976819807375,235.58520034836621,0.0,9313,0,,,,,,,17.189234981536867,18.919126387413584,19.10281522957012
