run_id,scenario,instance_id,policy,mesh_rows,mesh_cols,effective_regions,branch_fanout,jct,time_to_first_success,success_any,prefill_tokens,prefill_tokens_avoided,kv_hit_tokens,kv_miss_tokens,natural_kv_hit_tokens,cdf_added_kv_hit_tokens,total_kv_hit_tokens,cdf_prefill_tokens_avoided,cdf_model_side_time_saved,cdf_kv_bytes,noc_bytes,avg_hops,hotspot_ratio,region_utilization,tool_blocked_region_time,blocked_compute_time_avoided,branch_wait_time,state_migration_exposed_latency,branch_wasted_tokens,safe_cancellation_savings,hot_count,warm_count,cold_count,resume_prefill_tokens,p50,p95,p99,status
pr4_algo_v2_cdf,AGGREGATE,AGGREGATE,acd_only,6,6,36,4.0,54.944513992116114,54.944513992116114,False,276515,1339007,1339007,276515,1339007,0,1339007,0,0.0,0.0,76784017408.0,0.3629271716963456,3.7319893733395846,0.5359723940010006,0.0,637.7253286838531,0.0,0.0,0,0,0,0,0,191388,24.603730099085453,194.2016051874898,240.90992788687052,ok
pr4_algo_v2_cdf,AGGREGATE,AGGREGATE,acd_strict,6,6,36,4.0,54.944513992116114,54.944513992116114,False,276515,1339007,1339007,276515,1339007,0,1339007,0,0.0,0.0,76784017408.0,0.3629271716963456,3.7319893733395846,0.5359723940010006,0.0,637.7253286838531,0.0,0.0,0,0,0,0,0,191388,24.603730099085453,194.2016051874898,240.90992788687052,ok
pr4_algo_v2_cdf,AGGREGATE,AGGREGATE,acd_cdf_strict,6,6,36,4.0,54.94062436976684,54.94062436976684,False,272573,1342949,1342949,272573,1339007,3942,1342949,3942,0.26810827472594423,0.0,76784017408.0,0.3629271716963456,3.7319893733395846,0.535826525606274,0.0,637.7253286838531,0.0,0.0,0,0,0,0,0,187446,24.603730099085453,194.2016051874898,240.90992788687052,ok
pr4_algo_v2_cdf,AGGREGATE,AGGREGATE,acd_cdf_strict_nisp,6,6,36,4.0,54.7884073685315,54.7884073685315,False,241170,1530344,1530344,241170,1530344,0,1530344,0,0.0,0.0,76784017408.0,0.3629271716963456,3.7319893733395846,0.5310912766543809,0.0,637.7253286838531,0.0,0.0,0,0,389,2,0,192732,24.48475035497552,194.09725290724967,240.83661465199302,ok
pr4_algo_v2_cdf,AGGREGATE,AGGREGATE,full_agentweaver_v2,6,6,36,4.0,54.7884073685315,54.7884073685315,False,241170,1530344,1530344,241170,1530344,0,1530344,0,0.0,0.0,76784017408.0,0.3629271716963456,3.7319893733395846,0.5310912766543809,0.0,637.7253286838531,0.0,0.0,0,0,389,2,0,192732,24.48475035497552,194.09725290724967,240.83661465199302,ok
