run_id,scenario,instance_id,policy,mesh_rows,mesh_cols,branch_fanout,jct,time_to_first_success,success_any,prefill_tokens,prefill_tokens_avoided,kv_hit_tokens,kv_miss_tokens,noc_bytes,avg_hops,hotspot_ratio,region_utilization,tool_blocked_region_time,blocked_compute_time_avoided,state_migration_exposed_latency,branch_wasted_tokens,safe_cancellation_savings,hot_count,warm_count,cold_count,resume_prefill_tokens,p50,p95,p99,mesh
h100calib_pr2_v2_1,AGGREGATE,AGGREGATE,full_agentweaver,4,4,4.4,101.0401084858373,96.79055892462766,True,99498,78665,78665,99498,3938902016.0,1.0944444444444446,2.549481812639707,0.3150412802626571,0.0,1115.2085476097354,0.0,111864,58204,18,4,0,14186,19.561869941103488,315.90218799597125,364.9572554713796,4x4
h100calib_pr2_v2_1,AGGREGATE,AGGREGATE,full_agentweaver,6,6,4.4,101.04010918583728,96.79055992462766,True,99498,78665,78665,99498,3938902016.0,1.1944444444444444,2.7182743150136197,0.31504128434302003,0.0,1115.2085476097354,0.0,111864,58204,18,4,0,14186,19.561871441103488,315.9021883959712,364.95725595137964,6x6
h100calib_pr2_v2_1,AGGREGATE,AGGREGATE,full_agentweaver,8,8,4.4,101.04010818583728,96.79056022462767,True,99498,78665,78665,99498,3938902016.0,1.3166666666666667,2.900962861072902,0.31504129425138466,0.0,1115.2085476097354,0.0,111864,58204,18,4,0,14186,19.561871441103488,315.9021875959712,364.9572549913796,8x8
