mode,config_id,replicate_id,prefill_latency,decode_latency,local_memory_latency,noC_latency,tool_latency,queueing_latency,model_side_latency,mean_jct,p95_jct
acd_only,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,0,21.076809999999867,222.29965416000005,0.3221458616320004,0.10410874754440093,1948.7293746471405,0.02722947045280123,279.28271876917665,17.406344479814976,68.67513666877329
nisp_only,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,0,524.4593199999999,222.29965416000005,0.0014128988159999999,6.144377305030445,1948.7293746471405,0.02722947045280123,788.3847643638462,21.383704211023336,71.006518039765
acd_nisp,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,0,18.85929999999994,222.29965416000005,0.3235587604480003,0.07772412714765382,1948.7293746471405,0.02722947045280123,277.0402370475959,17.388825091365128,68.67513666877329
acd_nisp_taps_c,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,0,18.85929999999994,222.29965416000005,0.3235587604480003,0.06379541092818,1948.7293746471405,0.023145049884881044,271.7043083313763,17.34713814826966,68.59412799490565
full_agentweaver,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,0,18.85929999999994,222.29965416000005,0.3235587604480003,0.06379541092818,1930.9006067773082,0.023145049884881044,271.7043083313763,17.207850899286615,67.96462200678461
gpu_reactive,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,1,548.7378100000001,231.58942752000004,0.0,0.0,1943.976660490036,0.0,780.3272375199997,21.283624203203406,70.43816013015564
naive_wafer,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,1,548.7378100000001,231.58942752000004,0.0,6.43059566246717,1943.976660490036,0.027297744360902255,823.0638331824659,21.61750385681643,71.046518039765
acd_only,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,1,21.38208999999982,231.58942752000004,0.336007626752,0.10452212617689893,1943.976660490036,0.027297744360902255,289.71804727292937,17.450739904398162,68.71513666877328
nisp_only,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,1,546.5202999999999,231.58942752000004,0.0014128988159999999,6.404211042070421,1943.976660490036,0.027297744360902255,820.8213514608854,21.599984468366582,71.046518039765
acd_nisp,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,1,19.164579999999866,231.58942752000004,0.33742052556800006,0.07813750578015183,1943.976660490036,0.027297744360902255,287.4755655513486,17.433220515948314,68.71513666877328
acd_nisp_taps_c,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,1,19.164579999999866,231.58942752000004,0.33742052556800006,0.06461477093395167,1943.976660490036,0.023203082706766916,282.0161428165019,17.390568775832328,68.62813199490564
full_agentweaver,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,1,19.164579999999866,231.58942752000004,0.33742052556800006,0.06461477093395167,1926.2800071095223,0.023203082706766916,282.0161428165019,17.25231367129707,67.9986260067846
gpu_reactive,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,2,554.0756200000002,230.6920245600001,0.0,0.0,1925.8952407836914,0.0,784.76764456,21.17705379174759,70.43816013015564
naive_wafer,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,2,554.0756200000002,230.6920245600001,0.0,6.493899369073114,1925.8952407836914,0.026643609022556393,826.6975439290735,21.504631130568473,70.96651803976499
acd_only,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,2,21.382179999999863,230.6920245600001,0.3394085847040011,0.10451519702475799,1925.8952407836914,0.026643609022556393,287.9541283417284,17.295698196292346,68.6351366687733
nisp_only,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,2,551.8581100000001,230.6920245600001,0.0014128988159999999,6.467514748676365,1925.8952407836914,0.026643609022556393,824.4550622074929,21.487111742118625,70.96651803976499
acd_nisp,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,2,19.164669999999933,230.6920245600001,0.34082148352000097,0.07813057662801084,1925.8952407836914,0.026643609022556393,285.7116466201477,17.278178807842497,68.6351366687733
acd_nisp_taps_c,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,2,19.164669999999933,230.6920245600001,0.34082148352000097,0.0631233261614374,1925.8952407836914,0.022647067669172932,280.3812393696819,17.236535001198224,68.56013199490563
full_agentweaver,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem32,2,19.164669999999933,230.6920245600001,0.34082148352000097,0.0631233261614374,1908.3873357295977,0.022647067669172932,280.3812393696819,17.09975449296313,67.9306260067846
gpu_reactive,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,0,526.6768300000001,222.29965416000005,0.0,0.0,1948.7293746471405,0.0,748.9764841600002,21.075827021930785,70.43816013015564
naive_wafer,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,0,526.6768300000001,222.29965416000005,0.0,6.170761925427194,1948.7293746471405,0.02722947045280123,790.6272460854271,21.401223599473187,71.006518039765
acd_only,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,0,21.076809999999867,222.29965416000005,0.3221458616320004,0.10410874754440093,1948.7293746471405,0.02722947045280123,279.28271876917665,17.406344479814976,68.67513666877329
nisp_only,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,0,524.4593199999999,222.29965416000005,0.0014128988159999999,6.144377305030445,1948.7293746471405,0.02722947045280123,788.3847643638462,21.383704211023336,71.006518039765
acd_nisp,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,0,18.85929999999994,222.29965416000005,0.3235587604480003,0.07772412714765382,1948.7293746471405,0.02722947045280123,277.0402370475959,17.388825091365128,68.67513666877329
acd_nisp_taps_c,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,0,18.85929999999994,222.29965416000005,0.3235587604480003,0.06379541092818,1948.7293746471405,0.023145049884881044,271.7043083313763,17.34713814826966,68.59412799490565
full_agentweaver,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,0,18.85929999999994,222.29965416000005,0.3235587604480003,0.06379541092818,1930.9006067773082,0.023145049884881044,271.7043083313763,17.207850899286615,67.96462200678461
gpu_reactive,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,1,548.7378100000001,231.58942752000004,0.0,0.0,1943.976660490036,0.0,780.3272375199997,21.283624203203406,70.43816013015564
naive_wafer,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,1,548.7378100000001,231.58942752000004,0.0,6.43059566246717,1943.976660490036,0.027297744360902255,823.0638331824659,21.61750385681643,71.046518039765
acd_only,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,1,21.38208999999982,231.58942752000004,0.336007626752,0.10452212617689893,1943.976660490036,0.027297744360902255,289.71804727292937,17.450739904398162,68.71513666877328
nisp_only,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,1,546.5202999999999,231.58942752000004,0.0014128988159999999,6.404211042070421,1943.976660490036,0.027297744360902255,820.8213514608854,21.599984468366582,71.046518039765
acd_nisp,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,1,19.164579999999866,231.58942752000004,0.33742052556800006,0.07813750578015183,1943.976660490036,0.027297744360902255,287.4755655513486,17.433220515948314,68.71513666877328
acd_nisp_taps_c,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,1,19.164579999999866,231.58942752000004,0.33742052556800006,0.06461477093395167,1943.976660490036,0.023203082706766916,282.0161428165019,17.390568775832328,68.62813199490564
full_agentweaver,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,1,19.164579999999866,231.58942752000004,0.33742052556800006,0.06461477093395167,1926.2800071095223,0.023203082706766916,282.0161428165019,17.25231367129707,67.9986260067846
gpu_reactive,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,2,554.0756200000002,230.6920245600001,0.0,0.0,1925.8952407836914,0.0,784.76764456,21.17705379174759,70.43816013015564
naive_wafer,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,2,554.0756200000002,230.6920245600001,0.0,6.493899369073114,1925.8952407836914,0.026643609022556393,826.6975439290735,21.504631130568473,70.96651803976499
acd_only,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,2,21.382179999999863,230.6920245600001,0.3394085847040011,0.10451519702475799,1925.8952407836914,0.026643609022556393,287.9541283417284,17.295698196292346,68.6351366687733
nisp_only,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,2,551.8581100000001,230.6920245600001,0.0014128988159999999,6.467514748676365,1925.8952407836914,0.026643609022556393,824.4550622074929,21.487111742118625,70.96651803976499
acd_nisp,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,2,19.164669999999933,230.6920245600001,0.34082148352000097,0.07813057662801084,1925.8952407836914,0.026643609022556393,285.7116466201477,17.278178807842497,68.6351366687733
acd_nisp_taps_c,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,2,19.164669999999933,230.6920245600001,0.34082148352000097,0.0631233261614374,1925.8952407836914,0.022647067669172932,280.3812393696819,17.236535001198224,68.56013199490563
full_agentweaver,aligned_v10_stratified:ts128:al32:er2:arrclosed_loop:mem8,2,19.164669999999933,230.6920245600001,0.34082148352000097,0.0631233261614374,1908.3873357295977,0.022647067669172932,280.3812393696819,17.09975449296313,67.9306260067846
gpu_reactive,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,0,526.6768300000001,222.29965416000005,0.0,0.0,1948.7293746471405,0.0,748.9764841600002,21.075827021930785,70.43816013015564
naive_wafer,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,0,526.6768300000001,222.29965416000005,0.0,6.170761925427194,1948.7293746471405,0.02722947045280123,790.6272460854271,21.401223599473187,71.00651803976501
acd_only,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,0,21.076809999999867,222.29965416000005,0.3221458616320004,0.10410874754440093,1948.7293746471405,0.02722947045280123,279.28271876917665,17.406344479814976,68.67513666877329
nisp_only,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,0,524.4593199999999,222.29965416000005,0.0014128988159999999,6.144377305030445,1948.7293746471405,0.02722947045280123,788.3847643638462,21.383704211023336,71.00651803976501
acd_nisp,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,0,18.85929999999994,222.29965416000005,0.3235587604480003,0.07772412714765382,1948.7293746471405,0.02722947045280123,277.0402370475959,17.388825091365128,68.67513666877329
acd_nisp_taps_c,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,0,18.85929999999994,222.29965416000005,0.3235587604480003,0.06379541092818,1948.7293746471405,0.023145049884881044,271.7043083313763,17.34713814826966,68.59412799490565
full_agentweaver,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,0,18.85929999999994,222.29965416000005,0.3235587604480003,0.06379541092818,1930.9006067773082,0.023145049884881044,271.7043083313763,17.207850899286612,67.9646220067846
gpu_reactive,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,1,548.7378100000001,231.58942752000004,0.0,0.0,1943.976660490036,0.0,780.3272375199997,21.283624203203406,70.43816013015565
naive_wafer,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,1,548.7378100000001,231.58942752000004,0.0,6.43059566246717,1943.976660490036,0.027297744360902255,823.0638331824659,21.61750385681643,71.046518039765
acd_only,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,1,21.38208999999982,231.58942752000004,0.336007626752,0.10452212617689893,1943.976660490036,0.027297744360902255,289.71804727292937,17.450739904398162,68.7151366687733
nisp_only,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,1,546.5202999999999,231.58942752000004,0.0014128988159999999,6.404211042070421,1943.976660490036,0.027297744360902255,820.8213514608854,21.599984468366582,71.046518039765
acd_nisp,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,1,19.164579999999866,231.58942752000004,0.33742052556800006,0.07813750578015183,1943.976660490036,0.027297744360902255,287.4755655513486,17.433220515948314,68.7151366687733
acd_nisp_taps_c,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,1,19.164579999999866,231.58942752000004,0.33742052556800006,0.06461477093395167,1943.976660490036,0.023203082706766916,282.0161428165019,17.390568775832328,68.62813199490564
full_agentweaver,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,1,19.164579999999866,231.58942752000004,0.33742052556800006,0.06461477093395167,1926.2800071095223,0.023203082706766916,282.0161428165019,17.25231367129707,67.9986260067846
gpu_reactive,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,2,554.0756200000002,230.6920245600001,0.0,0.0,1925.8952407836914,0.0,784.76764456,21.17705379174759,70.43816013015564
naive_wafer,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,2,554.0756200000002,230.6920245600001,0.0,6.493899369073114,1925.8952407836914,0.026643609022556393,826.6975439290735,21.504631130568473,70.96651803976499
acd_only,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,2,21.382179999999863,230.6920245600001,0.3394085847040011,0.10451519702475799,1925.8952407836914,0.026643609022556393,287.9541283417284,17.295698196292346,68.63513666877328
nisp_only,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,2,551.8581100000001,230.6920245600001,0.0014128988159999999,6.467514748676365,1925.8952407836914,0.026643609022556393,824.4550622074929,21.487111742118625,70.96651803976499
acd_nisp,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,2,19.164669999999933,230.6920245600001,0.34082148352000097,0.07813057662801084,1925.8952407836914,0.026643609022556393,285.7116466201477,17.278178807842494,68.63513666877328
acd_nisp_taps_c,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,2,19.164669999999933,230.6920245600001,0.34082148352000097,0.0631233261614374,1925.8952407836914,0.022647067669172932,280.3812393696819,17.236535001198224,68.56013199490563
full_agentweaver,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem16,2,19.164669999999933,230.6920245600001,0.34082148352000097,0.0631233261614374,1908.3873357295977,0.022647067669172932,280.3812393696819,17.09975449296313,67.9306260067846
gpu_reactive,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,0,526.6768300000001,222.29965416000005,0.0,0.0,1948.7293746471405,0.0,748.9764841600002,21.075827021930785,70.43816013015564
naive_wafer,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,0,526.6768300000001,222.29965416000005,0.0,6.170761925427194,1948.7293746471405,0.02722947045280123,790.6272460854271,21.401223599473187,71.00651803976501
acd_only,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,0,21.076809999999867,222.29965416000005,0.3221458616320004,0.10410874754440093,1948.7293746471405,0.02722947045280123,279.28271876917665,17.406344479814976,68.67513666877329
nisp_only,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,0,524.4593199999999,222.29965416000005,0.0014128988159999999,6.144377305030445,1948.7293746471405,0.02722947045280123,788.3847643638462,21.383704211023336,71.00651803976501
acd_nisp,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,0,18.85929999999994,222.29965416000005,0.3235587604480003,0.07772412714765382,1948.7293746471405,0.02722947045280123,277.0402370475959,17.388825091365128,68.67513666877329
acd_nisp_taps_c,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,0,18.85929999999994,222.29965416000005,0.3235587604480003,0.06379541092818,1948.7293746471405,0.023145049884881044,271.7043083313763,17.34713814826966,68.59412799490565
full_agentweaver,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,0,18.85929999999994,222.29965416000005,0.3235587604480003,0.06379541092818,1930.9006067773082,0.023145049884881044,271.7043083313763,17.207850899286612,67.9646220067846
gpu_reactive,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,1,548.7378100000001,231.58942752000004,0.0,0.0,1943.976660490036,0.0,780.3272375199997,21.283624203203406,70.43816013015565
naive_wafer,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,1,548.7378100000001,231.58942752000004,0.0,6.43059566246717,1943.976660490036,0.027297744360902255,823.0638331824659,21.61750385681643,71.046518039765
acd_only,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,1,21.38208999999982,231.58942752000004,0.336007626752,0.10452212617689893,1943.976660490036,0.027297744360902255,289.71804727292937,17.450739904398162,68.7151366687733
nisp_only,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,1,546.5202999999999,231.58942752000004,0.0014128988159999999,6.404211042070421,1943.976660490036,0.027297744360902255,820.8213514608854,21.599984468366582,71.046518039765
acd_nisp,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,1,19.164579999999866,231.58942752000004,0.33742052556800006,0.07813750578015183,1943.976660490036,0.027297744360902255,287.4755655513486,17.433220515948314,68.7151366687733
acd_nisp_taps_c,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,1,19.164579999999866,231.58942752000004,0.33742052556800006,0.06461477093395167,1943.976660490036,0.023203082706766916,282.0161428165019,17.390568775832328,68.62813199490564
full_agentweaver,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,1,19.164579999999866,231.58942752000004,0.33742052556800006,0.06461477093395167,1926.2800071095223,0.023203082706766916,282.0161428165019,17.25231367129707,67.9986260067846
gpu_reactive,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,2,554.0756200000002,230.6920245600001,0.0,0.0,1925.8952407836914,0.0,784.76764456,21.17705379174759,70.43816013015564
naive_wafer,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,2,554.0756200000002,230.6920245600001,0.0,6.493899369073114,1925.8952407836914,0.026643609022556393,826.6975439290735,21.504631130568473,70.96651803976499
acd_only,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,2,21.382179999999863,230.6920245600001,0.3394085847040011,0.10451519702475799,1925.8952407836914,0.026643609022556393,287.9541283417284,17.295698196292346,68.63513666877328
nisp_only,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,2,551.8581100000001,230.6920245600001,0.0014128988159999999,6.467514748676365,1925.8952407836914,0.026643609022556393,824.4550622074929,21.487111742118625,70.96651803976499
acd_nisp,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,2,19.164669999999933,230.6920245600001,0.34082148352000097,0.07813057662801084,1925.8952407836914,0.026643609022556393,285.7116466201477,17.278178807842494,68.63513666877328
acd_nisp_taps_c,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,2,19.164669999999933,230.6920245600001,0.34082148352000097,0.0631233261614374,1925.8952407836914,0.022647067669172932,280.3812393696819,17.236535001198224,68.56013199490563
full_agentweaver,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem32,2,19.164669999999933,230.6920245600001,0.34082148352000097,0.0631233261614374,1908.3873357295977,0.022647067669172932,280.3812393696819,17.09975449296313,67.9306260067846
gpu_reactive,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,0,526.6768300000001,222.29965416000005,0.0,0.0,1948.7293746471405,0.0,748.9764841600002,21.075827021930785,70.43816013015564
naive_wafer,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,0,526.6768300000001,222.29965416000005,0.0,6.170761925427194,1948.7293746471405,0.02722947045280123,790.6272460854271,21.401223599473187,71.00651803976501
acd_only,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,0,21.076809999999867,222.29965416000005,0.3221458616320004,0.10410874754440093,1948.7293746471405,0.02722947045280123,279.28271876917665,17.406344479814976,68.67513666877329
nisp_only,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,0,524.4593199999999,222.29965416000005,0.0014128988159999999,6.144377305030445,1948.7293746471405,0.02722947045280123,788.3847643638462,21.383704211023336,71.00651803976501
acd_nisp,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,0,18.85929999999994,222.29965416000005,0.3235587604480003,0.07772412714765382,1948.7293746471405,0.02722947045280123,277.0402370475959,17.388825091365128,68.67513666877329
acd_nisp_taps_c,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,0,18.85929999999994,222.29965416000005,0.3235587604480003,0.06379541092818,1948.7293746471405,0.023145049884881044,271.7043083313763,17.34713814826966,68.59412799490565
full_agentweaver,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,0,18.85929999999994,222.29965416000005,0.3235587604480003,0.06379541092818,1930.9006067773082,0.023145049884881044,271.7043083313763,17.207850899286612,67.9646220067846
gpu_reactive,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,1,548.7378100000001,231.58942752000004,0.0,0.0,1943.976660490036,0.0,780.3272375199997,21.283624203203406,70.43816013015565
naive_wafer,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,1,548.7378100000001,231.58942752000004,0.0,6.43059566246717,1943.976660490036,0.027297744360902255,823.0638331824659,21.61750385681643,71.046518039765
acd_only,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,1,21.38208999999982,231.58942752000004,0.336007626752,0.10452212617689893,1943.976660490036,0.027297744360902255,289.71804727292937,17.450739904398162,68.7151366687733
nisp_only,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,1,546.5202999999999,231.58942752000004,0.0014128988159999999,6.404211042070421,1943.976660490036,0.027297744360902255,820.8213514608854,21.599984468366582,71.046518039765
acd_nisp,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,1,19.164579999999866,231.58942752000004,0.33742052556800006,0.07813750578015183,1943.976660490036,0.027297744360902255,287.4755655513486,17.433220515948314,68.7151366687733
acd_nisp_taps_c,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,1,19.164579999999866,231.58942752000004,0.33742052556800006,0.06461477093395167,1943.976660490036,0.023203082706766916,282.0161428165019,17.390568775832328,68.62813199490564
full_agentweaver,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,1,19.164579999999866,231.58942752000004,0.33742052556800006,0.06461477093395167,1926.2800071095223,0.023203082706766916,282.0161428165019,17.25231367129707,67.9986260067846
gpu_reactive,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,2,554.0756200000002,230.6920245600001,0.0,0.0,1925.8952407836914,0.0,784.76764456,21.17705379174759,70.43816013015564
naive_wafer,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,2,554.0756200000002,230.6920245600001,0.0,6.493899369073114,1925.8952407836914,0.026643609022556393,826.6975439290735,21.504631130568473,70.96651803976499
acd_only,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,2,21.382179999999863,230.6920245600001,0.3394085847040011,0.10451519702475799,1925.8952407836914,0.026643609022556393,287.9541283417284,17.295698196292346,68.63513666877328
nisp_only,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,2,551.8581100000001,230.6920245600001,0.0014128988159999999,6.467514748676365,1925.8952407836914,0.026643609022556393,824.4550622074929,21.487111742118625,70.96651803976499
acd_nisp,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,2,19.164669999999933,230.6920245600001,0.34082148352000097,0.07813057662801084,1925.8952407836914,0.026643609022556393,285.7116466201477,17.278178807842494,68.63513666877328
acd_nisp_taps_c,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,2,19.164669999999933,230.6920245600001,0.34082148352000097,0.0631233261614374,1925.8952407836914,0.022647067669172932,280.3812393696819,17.236535001198224,68.56013199490563
full_agentweaver,aligned_v10_stratified:ts128:al32:er2:arrpoisson:mem64,2,19.164669999999933,230.6920245600001,0.34082148352000097,0.0631233261614374,1908.3873357295977,0.022647067669172932,280.3812393696819,17.09975449296313,67.9306260067846
gpu_reactive,aligned_v10_stratified:ts128:al32:er4:arrbursty:mem16,0,526.6768300000001,222.29965416000005,0.0,0.0,1948.7293746471405,0.0,748.9764841600002,21.075827021930785,70.43816013015564
naive_wafer,aligned_v10_stratified:ts128:al32:er4:arrbursty:mem16,0,526.6768300000001,222.29965416000005,0.0,6.170872579705951,1948.7293746471405,0.02365157329240215,785.9653567397053,21.364802588959737,70.96592497897876
acd_only,aligned_v10_stratified:ts128:al32:er4:arrbursty:mem16,0,21.076809999999867,222.29965416000005,0.3221458616320004,0.1012747568167492,1948.7293746471405,0.02365157329240215,274.6178847784486,17.369900464262415,68.6351366687733
nisp_only,aligned_v10_stratified:ts128:al32:er4:arrbursty:mem16,0,524.4593199999999,222.29965416000005,0.0014128988159999999,6.144487959309202,1948.7293746471405,0.02365157329240215,783.7228750181247,21.34728320050989,70.96592497897876
acd_nisp,aligned_v10_stratified:ts128:al32:er4:arrbursty:mem16,0,18.85929999999994,222.29965416000005,0.3235587604480003,0.07489013642000222,1948.7293746471405,0.02365157329240215,272.3754030568679,17.352381075812566,68.6351366687733
acd_nisp_taps_c,aligned_v10_stratified:ts128:al32:er4:arrbursty:mem16,0,18.85929999999994,222.29965416000005,0.3235587604480003,0.06360473346641128,1948.7293746471405,0.020103837298541826,267.74141765391454,17.316178064851993,68.56013199490563
full_agentweaver,aligned_v10_stratified:ts128:al32:er4:arrbursty:mem16,0,18.85929999999994,222.29965416000005,0.3235587604480003,0.06360473346641128,1930.9006067773082,0.020103837298541826,267.74141765391454,17.176890815868944,67.9306260067846
gpu_reactive,aligned_v10_stratified:ts128:al32:er4:arrbursty:mem16,1,548.7378100000001,231.58942752000004,0.0,0.0,1943.976660490036,0.0,780.3272375199997,21.283624203203406,70.43816013015564
naive_wafer,aligned_v10_stratified:ts128:al32:er4:arrbursty:mem16,1,548.7378100000001,231.58942752000004,0.0,6.43040647934542,1943.976660490036,0.02371278195488722,818.2956439993452,21.580252378823293,71.006518039765
acd_only,aligned_v10_stratified:ts128:al32:er4:arrbursty:mem16,1,21.38208999999982,231.58942752000004,0.336007626752,0.10170377849996086,1943.976660490036,0.02371278195488722,284.94722892525186,17.41346788605694,68.67513666877329
nisp_only,aligned_v10_stratified:ts128:al32:er4:arrbursty:mem16,1,546.5202999999999,231.58942752000004,0.0014128988159999999,6.4040218589486715,1943.976660490036,0.02371278195488722,816.0531622777647,21.562732990373444,71.006518039765
acd_nisp,aligned_v10_stratified:ts128:al32:er4:arrbursty:mem16,1,19.164579999999866,231.58942752000004,0.33742052556800006,0.07531915810321387,1943.976660490036,0.02371278195488722,282.7047472036711,17.395948497607087,68.67513666877329
acd_nisp_taps_c,aligned_v10_stratified:ts128:al32:er4:arrbursty:mem16,1,19.164579999999866,231.58942752000004,0.33742052556800006,0.06408009124747574,1943.976660490036,0.020155864661654137,277.9628081368154,17.358902098647278,68.59413199490564
full_agentweaver,aligned_v10_stratified:ts128:al32:er4:arrbursty:mem16,1,19.164579999999866,231.58942752000004,0.33742052556800006,0.06408009124747574,1926.2800071095223,0.020155864661654137,277.9628081368154,17.22064699411202,67.96462600678461
gpu_reactive,aligned_v10_stratified:ts128:al32:er4:arrbursty:mem16,2,554.0756200000002,230.6920245600001,0.0,0.0,1925.8952407836914,0.0,784.76764456,21.17705379174759,70.43816013015564
naive_wafer,aligned_v10_stratified:ts128:al32:er4:arrbursty:mem16,2,554.0756200000002,230.6920245600001,0.0,6.493812630396539,1925.8952407836914,0.023109774436090226,821.9974571903969,21.467911702922564,70.92651803976501
acd_only,aligned_v10_stratified:ts128:al32:er4:arrbursty:mem16,2,21.382179999999863,230.6920245600001,0.3394085847040011,0.10170218268115325,1925.8952407836914,0.023109774436090226,283.2513153273851,17.258957469617787,68.59513666877329
nisp_only,aligned_v10_stratified:ts128:al32:er4:arrbursty:mem16,2,551.8581100000001,230.6920245600001,0.0014128988159999999,6.46742800999979,1925.8952407836914,0.023109774436090226,819.7549754688159,21.45039231447271,70.92651803976501
