run_id,scenario,instance_id,policy,mesh_rows,mesh_cols,branch_fanout,jct,time_to_first_success,success_any,prefill_tokens,prefill_tokens_avoided,kv_hit_tokens,kv_miss_tokens,noc_bytes,avg_hops,hotspot_ratio,region_utilization,tool_blocked_region_time,blocked_compute_time_avoided,state_migration_exposed_latency,branch_wasted_tokens,safe_cancellation_savings,hot_count,warm_count,cold_count,resume_prefill_tokens,p50,p95,p99,mesh
synthetic,AGGREGATE,AGGREGATE,full_agentweaver,4,4,4.4,96.27035000558566,91.43722493428255,True,97295,65092,65092,97295,3226804224.0,1.0811111111111111,2.5557139947036056,0.13839623932565676,0.0,1115.2085476097354,0.0,122591,47477,18,2,2,14834,14.654428136435637,310.7365004967011,359.4591265663709,4x4
synthetic,AGGREGATE,AGGREGATE,full_agentweaver,6,6,4.4,96.27035040558566,91.43722593428255,True,97295,65092,65092,97295,3226804224.0,1.1911111111111112,2.7666572157641056,0.13839624730726047,0.0,1115.2085476097354,0.0,122591,47477,18,2,2,14834,14.654428136435637,310.7365008967011,359.45912704637095,6x6
synthetic,AGGREGATE,AGGREGATE,full_agentweaver,8,8,4.4,96.27035020558566,91.43722623428255,True,97295,65092,65092,97295,3226804224.0,1.367777777777778,2.900962861072902,0.13839626765259966,0.0,1115.2085476097354,0.0,122591,47477,18,2,2,14834,14.654428136435637,310.7365000967011,359.45912608637093,8x8
