config_id,total_sessions,active_session_limit,effective_regions,arrival_pattern,memory_budget_gb,policy,throughput,mean_jct,p95_jct,p99_jct,ready_queue_wait,region_utilization,domain_cache_hit_rate,blocked_session_fraction,remote_kv_bytes,memory_occupancy,starvation_count,source_file,comparable_axis,oracle_policy,session_pressure,region_pressure,memory_pressure_bucket,memory_pressure_bucket_id,arrival_closed_loop,arrival_poisson,arrival_bursty,high_domain_locality,high_tool_blocking,high_region_pressure,high_session_pressure,available_policies,missing_policies,best_policy_by_p95,best_policy_by_throughput,best_policy_by_ready_wait,best_policy_by_objective,policy_coverage_count,objective
aligned:ts64:al16:er4:arrpoisson:mem32,64,16,4,poisson,32,taps_domain_v4,0.19713043754003004,47.02519813017056,97.18998818413257,188.9839081743246,1273.3520660132447,0.639529920371666,0.9887492418972955,0.17436538571173582,188707520512.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,4.0,4.0,mid,2,0,1,0,1,1,1,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_adaptive_v6,taps_domain_v4,7,104.62372343476639
aligned:ts64:al16:er4:arrpoisson:mem32,64,16,4,poisson,32,taps_unified_adaptive_v6,0.20291968143966832,46.14051201396649,103.55707534864588,217.12722319428778,1216.9665239472304,0.6581255924308479,0.9893937576881037,0.1794860751300545,163610460160.0,16559915008.0,0,data/results/taps_unified_adaptive_pr4_v6.csv,true,false,4.0,4.0,mid,2,0,1,0,1,1,1,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_adaptive_v6,taps_domain_v4,7,110.7559809370425
aligned:ts64:al16:er4:arrpoisson:mem32,64,16,4,poisson,32,taps_unified_v5,0.1963022719156544,46.36079958152448,98.97641957925515,201.92744673612117,1231.0253234121944,0.6366938416153165,0.9898827125171751,0.17363285845552198,187973345280.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,4.0,4.0,mid,2,0,1,0,1,1,1,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_adaptive_v6,taps_domain_v4,7,106.28555677640351
aligned:ts64:al16:er8:arrbursty:mem32,64,16,8,bursty,32,acd_nisp,0.21125673178061466,40.729115583431906,91.62699944828485,194.13121837534362,494.5121312792879,0.49777574308881756,0.9825168667144086,0.18686034475851818,481910030336.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,4.0,2.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_domain_v4,taps_domain_v4,taps_domain_v4,taps_domain_v4,7,97.66025524716508
aligned:ts64:al16:er8:arrbursty:mem32,64,16,8,bursty,32,reactive_admission,0.21125673178061466,40.729115583431906,91.62699944828485,194.13121837534362,494.5121312792879,0.49777574308881756,0.9825168667144086,0.18686034475851818,481910030336.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,4.0,2.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_domain_v4,taps_domain_v4,taps_domain_v4,taps_domain_v4,7,97.66025524716508
aligned:ts64:al16:er8:arrbursty:mem32,64,16,8,bursty,32,static_admission,0.0954720851622612,49.886767118219936,96.04539664180459,196.8248362532184,825.3067835409312,0.2725616261849234,0.0,0.08444676104693864,0.0,0.0,0,data/results/taps_unified_pr4_v5.csv,true,false,4.0,2.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_domain_v4,taps_domain_v4,taps_domain_v4,taps_domain_v4,7,105.06802921382597
aligned:ts64:al16:er8:arrbursty:mem32,64,16,8,bursty,32,taps_admission_v4,0.20985955945609175,41.48461866930408,90.88032878391734,193.80679356754743,544.3819255768019,0.4938616065771719,0.9880886217778494,0.1856245209338912,450634956800.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,4.0,2.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_domain_v4,taps_domain_v4,taps_domain_v4,taps_domain_v4,7,97.07865692321724
aligned:ts64:al16:er8:arrbursty:mem32,64,16,8,bursty,32,taps_domain_v4,0.21157333905456294,40.547389424643924,86.21052034444759,196.53939457786973,483.3455895788383,0.49833004164874534,0.9831963323248141,0.18714038953562165,422470049792.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,4.0,2.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_domain_v4,taps_domain_v4,taps_domain_v4,taps_domain_v4,7,92.20426483883074
aligned:ts64:al16:er8:arrbursty:mem32,64,16,8,bursty,32,taps_unified_adaptive_v6,0.20694156567063351,41.83156907856915,93.1296523644554,210.31680202620458,567.0646602086215,0.48680154189719826,0.9886553570877892,0.183043503419523,382752505856.0,16559915008.0,0,data/results/taps_unified_adaptive_pr4_v6.csv,true,false,4.0,2.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_domain_v4,taps_domain_v4,taps_domain_v4,taps_domain_v4,7,99.4265505234629
aligned:ts64:al16:er8:arrbursty:mem32,64,16,8,bursty,32,taps_unified_v5,0.203556206754857,41.45856503375427,87.5545155390939,205.87089384540087,543.4771889540633,0.4787247279224319,0.9891929675480645,0.1800490931169427,352043991040.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,4.0,2.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_domain_v4,taps_domain_v4,taps_domain_v4,taps_domain_v4,7,93.81066647829618
aligned:ts64:al32:er4:arrbursty:mem32,64,32,4,bursty,32,acd_nisp,0.2099755597733056,84.61283825834619,137.66173861227998,232.4346614846574,3676.7913024130985,0.6829816748625436,0.9761268746980438,0.09286356264104428,196257202176.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,2.0,8.0,mid,2,0,0,1,1,1,1,0,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_v5,taps_unified_v5,taps_unified_adaptive_v6,taps_unified_v5,7,152.48455066621614
aligned:ts64:al32:er4:arrbursty:mem32,64,32,4,bursty,32,reactive_admission,0.2099755597733056,84.61283825834619,137.66173861227998,232.4346614846574,3676.7913024130985,0.6829816748625436,0.9761268746980438,0.09286356264104428,196257202176.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,2.0,8.0,mid,2,0,0,1,1,1,1,0,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_v5,taps_unified_v5,taps_unified_adaptive_v6,taps_unified_v5,7,152.48455066621614
aligned:ts64:al32:er4:arrbursty:mem32,64,32,4,bursty,32,static_admission,0.13167565320268207,115.08096701505757,159.9911672411203,227.20700495507123,5451.026700761991,0.5186832240698757,0.0,0.05823473114056312,0.0,0.0,0,data/results/taps_unified_pr4_v5.csv,true,false,2.0,8.0,mid,2,0,0,1,1,1,1,0,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_v5,taps_unified_v5,taps_unified_adaptive_v6,taps_unified_v5,7,181.690604112105
aligned:ts64:al32:er4:arrbursty:mem32,64,32,4,bursty,32,taps_admission_v4,0.21143573626208165,81.88004855352925,138.3576546448373,230.9588794330859,3503.4630299439173,0.686434232795703,0.985432435488458,0.09350933870650084,196777771008.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,2.0,8.0,mid,2,0,0,1,1,1,1,0,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_v5,taps_unified_v5,taps_unified_adaptive_v6,taps_unified_v5,7,152.61930699292236
aligned:ts64:al32:er4:arrbursty:mem32,64,32,4,bursty,32,taps_domain_v4,0.20647972187007396,71.85585337988053,136.5391052499533,229.51988921570947,2862.2849955740235,0.6700455457426685,0.9868698324807177,0.09131749717294801,170945216512.0,16559915008.0,7,data/results/taps_unified_pr4_v5.csv,true,false,2.0,8.0,mid,2,0,0,1,1,1,1,0,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_v5,taps_unified_v5,taps_unified_adaptive_v6,taps_unified_v5,7,148.8454787072287
aligned:ts64:al32:er4:arrbursty:mem32,64,32,4,bursty,32,taps_unified_adaptive_v6,0.21074380043026186,71.03924722596958,137.04686406851573,228.90162008405974,2809.838900062949,0.6840337671333554,0.9859491445860331,0.09320332391825047,176738852864.0,16559915008.0,0,data/results/taps_unified_adaptive_pr4_v6.csv,true,false,2.0,8.0,mid,2,0,0,1,1,1,1,0,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_v5,taps_unified_v5,taps_unified_adaptive_v6,taps_unified_v5,7,149.14727550940702
aligned:ts64:al32:er4:arrbursty:mem32,64,32,4,bursty,32,taps_unified_v5,0.21782954451392578,76.22109961483238,127.27115113278528,221.53484061854158,3141.809952178808,0.7067498045661271,0.9876654548444904,0.09633705738838444,168146829312.0,16559915008.0,2,data/results/taps_unified_pr4_v5.csv,true,false,2.0,8.0,mid,2,0,0,1,1,1,1,0,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_v5,taps_unified_v5,taps_unified_adaptive_v6,taps_unified_v5,7,140.3370756106125
aligned:ts64:al4:er4:arrbursty:mem32,64,4,4,bursty,32,acd_nisp,0.14460177076215908,27.13134225175411,77.04397763505382,177.39682574440235,0.0,0.46919865854470866,0.9876024081110993,0.5116113746447487,179087032320.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,16.0,1.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_v5,taps_domain_v4,static_admission,taps_unified_v5,7,81.02422837778305
aligned:ts64:al4:er4:arrbursty:mem32,64,4,4,bursty,32,reactive_admission,0.14460177076215908,27.13134225175411,77.04397763505382,177.39682574440235,0.0,0.46919865854470866,0.9876024081110993,0.5116113746447487,179087032320.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,16.0,1.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_v5,taps_domain_v4,static_admission,taps_unified_v5,7,81.02422837778305
aligned:ts64:al4:er4:arrbursty:mem32,64,4,4,bursty,32,static_admission,0.06662971739324394,29.908674815651526,78.45739004132321,179.3240648823458,0.0,0.2624609469997944,0.0,0.23574069064352918,0.0,0.0,0,data/results/taps_unified_pr4_v5.csv,true,false,16.0,1.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_v5,taps_domain_v4,static_admission,taps_unified_v5,7,83.77282783052108
aligned:ts64:al4:er4:arrbursty:mem32,64,4,4,bursty,32,taps_admission_v4,0.1425950342562294,27.127108395048925,76.96796437057407,177.37137018732273,0.0,0.4625363399038549,0.9898827125171751,0.504511397812258,201790840832.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,16.0,1.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_v5,taps_domain_v4,static_admission,taps_unified_v5,7,80.96743570702156
aligned:ts64:al4:er4:arrbursty:mem32,64,4,4,bursty,32,taps_domain_v4,0.144679239400338,27.12178862487411,77.04267325975783,177.39159646762798,0.0,0.4691044731459658,0.9876024081110993,0.5118854642099155,56800608256.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,16.0,1.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_v5,taps_domain_v4,static_admission,taps_unified_v5,7,81.02023859072928
aligned:ts64:al4:er4:arrbursty:mem32,64,4,4,bursty,32,taps_unified_adaptive_v6,0.14264413071932933,27.115232828968928,76.95776139636598,177.36763953864434,0.0,0.46227209943598196,0.9898827125171751,0.5046851045991416,49783595008.0,16559915008.0,0,data/results/taps_unified_adaptive_pr4_v6.csv,true,false,16.0,1.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_v5,taps_domain_v4,static_admission,taps_unified_v5,7,80.95436665496648
aligned:ts64:al4:er4:arrbursty:mem32,64,4,4,bursty,32,taps_unified_v5,0.14264413071932933,27.115232828968928,76.95776139636598,177.36763953864434,0.0,0.46227209943598196,0.9898827125171751,0.5046851045991416,49783595008.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,16.0,1.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_v5,taps_domain_v4,static_admission,taps_unified_v5,7,80.95436665496648
aligned:ts64:al8:er4:arrbursty:mem32,64,8,4,bursty,32,acd_nisp,0.19765111103165206,30.296631043724368,83.39355286710003,182.1800321941109,202.2350517294156,0.6415964165135102,0.9863760806175839,0.34965186139140886,206342692864.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,8.0,2.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_adaptive_v6,taps_unified_adaptive_v6,taps_domain_v4,taps_unified_adaptive_v6,7,87.47636796552838
aligned:ts64:al8:er4:arrbursty:mem32,64,8,4,bursty,32,reactive_admission,0.19765111103165206,30.296631043724368,83.39355286710003,182.1800321941109,202.2350517294156,0.6415964165135102,0.9863760806175839,0.34965186139140886,206342692864.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,8.0,2.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_adaptive_v6,taps_unified_adaptive_v6,taps_domain_v4,taps_unified_adaptive_v6,7,87.47636796552838
aligned:ts64:al8:er4:arrbursty:mem32,64,8,4,bursty,32,static_admission,0.08027127484697906,38.154939231203436,84.66666138658309,186.10377486109985,527.760922595322,0.31619637059056666,0.0,0.14200274675922725,0.0,0.0,0,data/results/taps_unified_pr4_v5.csv,true,false,8.0,2.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_adaptive_v6,taps_unified_adaptive_v6,taps_domain_v4,taps_unified_adaptive_v6,7,91.49493648435399
aligned:ts64:al8:er4:arrbursty:mem32,64,8,4,bursty,32,taps_admission_v4,0.19672432145520127,30.943032488116717,78.67939025902366,180.47004849767234,244.0358138386343,0.6382567021256595,0.9888283929593246,0.34801233759195876,202955497472.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,8.0,2.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_adaptive_v6,taps_unified_adaptive_v6,taps_domain_v4,taps_unified_adaptive_v6,7,82.90075354209499
aligned:ts64:al8:er4:arrbursty:mem32,64,8,4,bursty,32,taps_domain_v4,0.19649951790491596,30.21010249596846,81.70707732910941,182.86470241568327,196.60785861018954,0.6379268186602953,0.9845175725637063,0.3476146520975819,161410342912.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,8.0,2.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_adaptive_v6,taps_unified_adaptive_v6,taps_domain_v4,taps_unified_adaptive_v6,7,85.78410264925395
aligned:ts64:al8:er4:arrbursty:mem32,64,8,4,bursty,32,taps_unified_adaptive_v6,0.19835008991640712,30.92260440426095,78.64547315470304,185.57002245600364,243.06041676431988,0.6432741454701478,0.9893451020568996,0.3508883799561269,153947537408.0,16559915008.0,0,data/results/taps_unified_adaptive_pr4_v6.csv,true,false,8.0,2.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_adaptive_v6,taps_unified_adaptive_v6,taps_domain_v4,taps_unified_adaptive_v6,7,82.84649313639116
aligned:ts64:al8:er4:arrbursty:mem32,64,8,4,bursty,32,taps_unified_v5,0.19541593531658513,31.000456642259607,78.99661780828258,184.13160515717163,248.002537637194,0.6337891713289646,0.9893451020568996,0.34569775587067186,162032009216.0,16559915008.0,0,data/results/taps_unified_pr4_v5.csv,true,false,8.0,2.0,mid,2,0,0,1,1,1,0,1,"acd_nisp,reactive_admission,static_admission,taps_admission_v4,taps_domain_v4,taps_unified_adaptive_v6,taps_unified_v5",,taps_unified_adaptive_v6,taps_unified_adaptive_v6,taps_domain_v4,taps_unified_adaptive_v6,7,83.24254978356865
legacy_admission_v4:ts128:al16:er16:arrnot_recorded:mem0,128,16,16,not_recorded,0,reactive_admission,0.34052941087867206,24.052440458791434,73.7076781844855,252.5156636097219,0.0,0.18788693685627395,0.0,0.0816628486682184,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,1.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,taps_admission_v4,static_admission,taps_admission_v4,3,75.11287216745707
legacy_admission_v4:ts128:al16:er16:arrnot_recorded:mem0,128,16,16,not_recorded,0,static_admission,0.10373128346580295,25.81923602468344,74.65319016747969,253.43249262612773,0.0,0.06868818343825431,0.0,0.05719799374264364,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,1.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,taps_admission_v4,static_admission,taps_admission_v4,3,78.77972453775836
legacy_admission_v4:ts128:al16:er16:arrnot_recorded:mem0,128,16,16,not_recorded,0,taps_admission_v4,0.3575813176618883,24.052440458791434,73.70767818448547,252.5156636097219,0.0,0.19729531813174153,0.0,0.10347470908569857,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,1.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,taps_admission_v4,static_admission,taps_admission_v4,3,74.94235309962488
legacy_admission_v4:ts128:al16:er1:arrnot_recorded:mem0,128,16,1,not_recorded,0,reactive_admission,0.09952487404642442,112.72312598910717,176.9680516263239,330.1498745229581,0.0,0.8786048137146834,0.0,0.030673238384693442,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,16.0,unknown,0,0,0,0,1,1,1,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,taps_admission_v4,static_admission,reactive_admission,3,198.5174280836811
legacy_admission_v4:ts128:al16:er1:arrnot_recorded:mem0,128,16,1,not_recorded,0,static_admission,0.06587187701403671,155.89874077613214,204.0283644360706,323.5797873337977,0.0,0.6978985579799807,0.0,0.02954652855161424,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,16.0,unknown,0,0,0,0,1,1,1,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,taps_admission_v4,static_admission,reactive_admission,3,234.54939382115668
legacy_admission_v4:ts128:al16:er1:arrnot_recorded:mem0,128,16,1,not_recorded,0,taps_admission_v4,0.10086660304640577,118.83719002616759,197.60626579283195,298.93210621482297,0.0,0.8904495868870066,0.0,0.03042887880552082,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,16.0,unknown,0,0,0,0,1,1,1,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,taps_admission_v4,static_admission,reactive_admission,3,220.3650377676014
legacy_admission_v4:ts128:al16:er2:arrnot_recorded:mem0,128,16,2,not_recorded,0,reactive_admission,0.1723357773765287,54.83759891397609,115.15743575285458,276.2374305936822,0.0,0.7606894508987317,0.0,0.05059839685239995,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,8.0,unknown,0,0,0,0,1,1,1,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,124.40159776188452
legacy_admission_v4:ts128:al16:er2:arrnot_recorded:mem0,128,16,2,not_recorded,0,static_admission,0.08503803080098479,82.09838301176742,131.5663845249642,272.9274855187424,0.0,0.450479945006106,0.0,0.04285383960460857,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,8.0,unknown,0,0,0,0,1,1,1,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,147.13568081930785
legacy_admission_v4:ts128:al16:er2:arrnot_recorded:mem0,128,16,2,not_recorded,0,taps_admission_v4,0.1686925199483627,59.757800370528145,96.19432943339027,266.4413862080891,0.0,0.7446081267842417,0.0,0.050917672717079865,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,8.0,unknown,0,0,0,0,1,1,1,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,106.45896430801227
legacy_admission_v4:ts128:al16:er4:arrnot_recorded:mem0,128,16,4,not_recorded,0,reactive_admission,0.25897812099606043,36.44666807479902,89.65082060040712,261.23354011192345,0.0,0.5715642092844656,0.0,0.07680681112408382,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,4.0,unknown,0,0,0,0,1,1,1,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,94.35037300540631
legacy_admission_v4:ts128:al16:er4:arrnot_recorded:mem0,128,16,4,not_recorded,0,static_admission,0.09533296628734493,46.712484415651005,96.93214884877386,261.456295290071,0.0,0.25250813668826616,0.0,0.05077780049082517,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,4.0,unknown,0,0,0,0,1,1,1,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,105.32131606903062
legacy_admission_v4:ts128:al16:er4:arrnot_recorded:mem0,128,16,4,not_recorded,0,taps_admission_v4,0.25118288282407286,39.301348936103494,90.12061039506872,254.98656642763865,0.0,0.5543601338018708,0.0,0.07281933674140825,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,4.0,unknown,0,0,0,0,1,1,1,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",reactive_admission,reactive_admission,static_admission,reactive_admission,3,95.4690513540487
legacy_admission_v4:ts128:al16:er8:arrnot_recorded:mem0,128,16,8,not_recorded,0,reactive_admission,0.3329825531201621,24.94812291859605,76.1585888059069,252.69189922108092,0.0,0.36744592351595445,0.0,0.07962480944169202,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,2.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,taps_admission_v4,static_admission,reactive_admission,3,77.81838785842449
legacy_admission_v4:ts128:al16:er8:arrnot_recorded:mem0,128,16,8,not_recorded,0,static_admission,0.10202454906968315,30.056143628780656,79.63446750119489,255.02836305621275,0.0,0.13511605578492358,0.0,0.05664448617819661,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,2.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,taps_admission_v4,static_admission,reactive_admission,3,84.62545073625418
legacy_admission_v4:ts128:al16:er8:arrnot_recorded:mem0,128,16,8,not_recorded,0,taps_admission_v4,0.3331750853313862,27.287237603980618,75.93756866400325,252.53594025577326,0.0,0.3676583826237856,0.0,0.09690780379293729,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,8.0,2.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,taps_admission_v4,static_admission,reactive_admission,3,78.06326533148551
legacy_admission_v4:ts128:al32:er16:arrnot_recorded:mem0,128,32,16,not_recorded,0,reactive_admission,0.4152669427215524,25.552884621588557,76.50701991601908,253.1913986723954,0.0,0.22912333370647178,0.0,0.05407595241012883,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,4.0,2.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,77.46492741312126
legacy_admission_v4:ts128:al32:er16:arrnot_recorded:mem0,128,32,16,not_recorded,0,static_admission,0.1434590372498801,29.968437289201614,79.13707708121918,255.59125615260356,0.0,0.09499487847119589,0.0,0.03520234701975175,0.0,0.0,0,data/results/taps_admission_pr4_v4.csv,false,false,4.0,2.0,unknown,0,0,0,0,0,1,0,1,"reactive_admission,static_admission,taps_admission_v4","acd_nisp,taps_domain_v4,taps_unified_v5,taps_unified_adaptive_v6",taps_admission_v4,reactive_admission,static_admission,taps_admission_v4,3,83.6961741665607
