total_sessions,active_session_limit,effective_regions,policy,throughput,mean_jct,p95_jct,p99_jct,region_utilization,ready_queue_empty_time,blocked_session_fraction,completed_sessions,admission_count,eviction_count,admission_throughput_gain,admission_p95_jct_gain,admission_region_util_gain
16,16,1,reactive_admission,0.08899482204381827,120.61831832894542,170.24685857540206,177.87796427856327,0.7015555070561439,53.65606422304644,0.02962969206676489,16,16,0,0.023562952068501605,0.05738015442715243,-0.125655947279108
16,16,1,taps_admission,0.08644296021477325,121.53196306659329,175.27089543643342,183.12870092454855,0.6814389128734911,58.9634758152702,0.02849608480742445,16,16,0,0.023562952068501605,0.05738015442715243,-0.125655947279108
16,16,2,static_admission,0.10360062403998001,76.77991416363993,131.1089236273145,149.77316405943694,0.49504181550352466,82.822611157827,0.026910031087901604,16,16,0,0.02585474378309983,0.04340986365585008,-0.07613681372149467
16,16,2,reactive_admission,0.10760357462608372,66.14348296116663,122.82622513761791,143.52040097359014,0.42412512674437913,90.1378811483867,0.025663312441872494,16,16,0,0.02585474378309983,0.04340986365585008,-0.07613681372149467
16,16,2,taps_admission,0.10627919163030294,66.80426177962784,125.41750312858753,145.52099928985288,0.41890500178203,92.3334283516632,0.026081270488344806,16,16,0,0.02585474378309983,0.04340986365585008,-0.07613681372149467
16,16,4,static_admission,0.11876324254736811,44.4188331405666,103.63915961900213,128.50528667706538,0.2837471866146584,100.24684829068472,0.04141137978052005,16,16,0,0.022303892260946562,0.02894800595624493,-0.04447106065372661
16,16,4,reactive_admission,0.12123980038840969,39.221457520947986,99.17195168545629,125.41028174398322,0.23893651249450584,103.43777591874353,0.0437663701525817,16,16,0,0.022303892260946562,0.02894800595624493,-0.04447106065372661
16,16,4,taps_admission,0.12141212511370528,39.51931127049962,100.63901260905104,125.55384615635248,0.2392761259609318,103.05604552128807,0.04502775403410022,16,16,0,0.022303892260946562,0.02894800595624493,-0.04447106065372661
16,16,8,static_admission,0.12779478439546835,28.535259395845276,90.08624899211124,118.1778319422886,0.15266259895934686,110.32034048430198,0.04510823096217019,16,16,0,0.01550073923698133,0.02026961991263176,-0.024783170780192265
16,16,8,reactive_admission,0.129692627537986,26.153457889855282,87.9736323772888,116.28961949280352,0.12779757151075657,111.52519411522124,0.0456752636319038,16,16,0,0.01550073923698133,0.02026961991263176,-0.024783170780192265
16,16,8,taps_admission,0.12977569802422875,26.192456206520387,88.26023496568644,116.28376460185532,0.1278794281791546,111.35425189435874,0.045817347125414395,16,16,0,0.01550073923698133,0.02026961991263176,-0.024783170780192265
16,16,16,static_admission,0.12886423578764483,24.564429363155647,87.03031261142796,116.73540647690382,0.07697007840074865,123.47610096463701,0.044314762722305966,16,16,0,0.012175078472746641,0.012438283281773854,-0.012706432781314586
16,16,16,reactive_admission,0.13043316797068993,22.890799903634978,85.94780492906568,115.3241091160581,0.06426364561943407,122.03617020172535,0.04478071335273206,16,16,0,0.012175078472746641,0.012438283281773854,-0.012706432781314586
16,16,16,taps_admission,0.13043316797068993,22.890799903634978,85.94780492906568,115.3241091160581,0.06426364561943407,122.03617020172535,0.04478071335273206,16,16,0,0.012175078472746641,0.012438283281773854,-0.012706432781314586
32,4,1,static_admission,0.048310741896312216,49.44408075474523,115.22467417973508,226.77071723084129,0.4769814311367384,346.4362902881017,0.14686535966482492,32,32,0,0.3512692785982541,0.05802125177927588,0.06664566514196957
32,4,1,reactive_admission,0.07005241482116624,38.34306294889823,114.66158470031293,221.10461709963965,0.5833626181250449,190.32029451139215,0.13456587217793403,32,32,0,0.3512692785982541,0.05802125177927588,0.06664566514196957
32,4,1,taps_admission,0.06528082135077626,42.00889014939383,108.53919434796764,217.41575926957992,0.543627096278708,223.7093930024164,0.1344985468740077,32,32,0,0.3512692785982541,0.05802125177927588,0.06664566514196957
32,4,2,static_admission,0.05795690073861329,33.30751058988155,100.18082273949106,216.28123290310404,0.2861099247646193,419.84445143817385,0.18322019444564608,32,32,0,0.4276159221096897,0.02754823327583909,0.05840022873076617
32,4,2,reactive_admission,0.08465159913274353,28.366063374830787,101.40955790924431,214.54798565579136,0.3524687808736905,278.86763927106847,0.199651165353304,32,32,0,0.4276159221096897,0.02754823327583909,0.05840022873076617
32,4,2,taps_admission,0.08274019429057516,29.695602022709753,97.42101806489808,212.71302817126957,0.34451015349538544,277.7929763771772,0.1770692497561723,32,32,0,0.4276159221096897,0.02754823327583909,0.05840022873076617
32,4,4,static_admission,0.061560262938801596,28.356219001299554,96.93201056658654,213.3585406944429,0.15194913783731878,491.3726289799527,0.19096397730896075,32,32,0,0.4324680118959246,0.012298354639387958,0.031637425794259044
32,4,4,reactive_admission,0.08830885288143453,26.810539029903257,95.73990632472979,212.2629452911782,0.18384835038180414,360.1159466686789,0.20608604285773452,32,32,0,0.4324680118959246,0.012298354639387958,0.031637425794259044
32,4,4,taps_admission,0.08818310746373549,26.810539029903254,95.73990632472976,212.26294529117817,0.18358656363157783,349.6685732381798,0.18369078414521517,32,32,0,0.4324680118959246,0.012298354639387958,0.031637425794259044
32,4,8,static_admission,0.061560262938801596,28.356219001299554,96.93201056658654,213.3585406944429,0.07597456891865939,519.8158434087895,0.19096397730896075,32,32,0,0.4324680118959246,0.012298354639387958,0.015818712897129522
32,4,8,reactive_admission,0.08830885288143453,26.810539029903257,95.73990632472979,212.2629452911782,0.09192417519090207,362.36457564411944,0.20608604285773452,32,32,0,0.4324680118959246,0.012298354639387958,0.015818712897129522
32,4,8,taps_admission,0.08818310746373549,26.810539029903254,95.73990632472976,212.26294529117817,0.09179328181578891,362.88129235136915,0.18369078414521517,32,32,0,0.4324680118959246,0.012298354639387958,0.015818712897129522
32,4,16,static_admission,0.061560262938801596,28.356219001299554,96.93201056658654,213.3585406944429,0.037987284459329695,519.8158434087895,0.19096397730896075,32,32,0,0.4324680118959246,0.012298354639387958,0.007909356448564761
32,4,16,reactive_admission,0.08830885288143453,26.810539029903257,95.73990632472979,212.2629452911782,0.045962087595451034,362.36457564411944,0.20608604285773452,32,32,0,0.4324680118959246,0.012298354639387958,0.007909356448564761
32,4,16,taps_admission,0.08818310746373549,26.810539029903254,95.73990632472976,212.26294529117817,0.045896640907894456,362.88129235136915,0.18369078414521517,32,32,0,0.4324680118959246,0.012298354639387958,0.007909356448564761
32,8,1,static_admission,0.053752242784523244,82.39446709672575,141.6446933568261,244.93392647232892,0.5307064367837506,279.3817196264768,0.06924793537800096,32,32,0,0.28106097627774296,0.11343277840571106,0.04272550002072173
32,8,1,reactive_admission,0.07050494886822886,60.07472985575426,145.032160806733,234.93958490694519,0.5871311027255984,187.38833124286384,0.08384227040874373,32,32,0,0.28106097627774296,0.11343277840571106,0.04272550002072173
32,8,1,taps_admission,0.06885990061865961,61.43958092817078,125.57754224293636,233.48940340111454,0.5734319368044724,198.23116065546526,0.07023550507352182,32,32,0,0.28106097627774296,0.11343277840571106,0.04272550002072173
32,8,2,static_admission,0.06363096297984226,48.70139887967034,114.09455100516746,226.18550014187565,0.3141204895163367,358.4503284886203,0.08591431035858339,32,32,0,0.3621928495823625,0.035742368547015825,0.04678424700122563
