model,objective,policy,train_rows,median_abs_error,p95_abs_error,split_type,policy_a,policy_b
listwise,throughput_opt,taps_admission_v4,298,0.0730895287535957,0.35679458993122415,leave_session_16,,
listwise,throughput_opt,taps_unified_v5,298,0.07502969291583739,0.3262004106146616,leave_session_16,,
listwise,throughput_opt,taps_unified_adaptive_v6,298,0.07577138950718632,0.3335984795657096,leave_session_16,,
pairwise,throughput_opt,,298,0.0,0.0,leave_session_16,reactive_admission,acd_nisp
pairwise,throughput_opt,,298,0.042871097144481535,0.14487954868276937,leave_session_16,reactive_admission,taps_domain_v4
pairwise,throughput_opt,,298,0.09684864131184265,0.22485874487214408,leave_session_16,reactive_admission,taps_admission_v4
pairwise,throughput_opt,,298,0.09674902449921102,0.2198836142910468,leave_session_16,reactive_admission,taps_unified_v5
pairwise,throughput_opt,,298,0.09801616824859813,0.2166928336505308,leave_session_16,reactive_admission,taps_unified_adaptive_v6
pairwise,throughput_opt,,298,0.042871097144481535,0.14487954868276937,leave_session_16,acd_nisp,taps_domain_v4
pairwise,throughput_opt,,298,0.09684864131184265,0.22485874487214408,leave_session_16,acd_nisp,taps_admission_v4
pairwise,throughput_opt,,298,0.09674902449921102,0.2198836142910468,leave_session_16,acd_nisp,taps_unified_v5
pairwise,throughput_opt,,298,0.09801616824859813,0.2166928336505308,leave_session_16,acd_nisp,taps_unified_adaptive_v6
pairwise,throughput_opt,,298,0.10810971405890207,0.2593756193721641,leave_session_16,taps_domain_v4,taps_admission_v4
pairwise,throughput_opt,,298,0.10295097960249858,0.2592032665194513,leave_session_16,taps_domain_v4,taps_unified_v5
pairwise,throughput_opt,,298,0.10282081306716317,0.2659397209178491,leave_session_16,taps_domain_v4,taps_unified_adaptive_v6
pairwise,throughput_opt,,298,0.014398409809059015,0.07381317646267344,leave_session_16,taps_admission_v4,taps_unified_v5
pairwise,throughput_opt,,298,0.014381395448757106,0.06363508687914299,leave_session_16,taps_admission_v4,taps_unified_adaptive_v6
pairwise,throughput_opt,,298,0.006069337913589837,0.02520560432425441,leave_session_16,taps_unified_v5,taps_unified_adaptive_v6
listwise,balanced,reactive_admission,298,0.146932143782046,0.5090051609316231,leave_session_16,,
listwise,balanced,acd_nisp,298,0.146932143782046,0.5090051609316231,leave_session_16,,
listwise,balanced,taps_domain_v4,298,0.361895081486336,1.290022988170515,leave_session_16,,
listwise,balanced,taps_admission_v4,298,0.14460819428257715,0.45526610758828706,leave_session_16,,
listwise,balanced,taps_unified_v5,298,0.11635984181697559,0.4247649968430317,leave_session_16,,
listwise,balanced,taps_unified_adaptive_v6,298,0.13279853093654112,0.4025519207742863,leave_session_16,,
pairwise,balanced,,298,0.0,0.0,leave_session_16,reactive_admission,acd_nisp
pairwise,balanced,,298,0.21179971738563044,0.7649629904643988,leave_session_16,reactive_admission,taps_domain_v4
pairwise,balanced,,298,0.05537502275891004,0.2594017808041508,leave_session_16,reactive_admission,taps_admission_v4
pairwise,balanced,,298,0.05823041163918681,0.2580322583289921,leave_session_16,reactive_admission,taps_unified_v5
pairwise,balanced,,298,0.052815876535098005,0.27220848439231926,leave_session_16,reactive_admission,taps_unified_adaptive_v6
pairwise,balanced,,298,0.21179971738563044,0.7649629904643988,leave_session_16,acd_nisp,taps_domain_v4
pairwise,balanced,,298,0.05537502275891004,0.2594017808041508,leave_session_16,acd_nisp,taps_admission_v4
pairwise,balanced,,298,0.05823041163918681,0.2580322583289921,leave_session_16,acd_nisp,taps_unified_v5
pairwise,balanced,,298,0.052815876535098005,0.27220848439231926,leave_session_16,acd_nisp,taps_unified_adaptive_v6
pairwise,balanced,,298,0.21411685486238796,1.0617360907915696,leave_session_16,taps_domain_v4,taps_admission_v4
pairwise,balanced,,298,0.24279861654966073,0.9273402987825347,leave_session_16,taps_domain_v4,taps_unified_v5
pairwise,balanced,,298,0.24459971833021849,0.9875992302276853,leave_session_16,taps_domain_v4,taps_unified_adaptive_v6
pairwise,balanced,,298,0.04459250974785023,0.2914530458696506,leave_session_16,taps_admission_v4,taps_unified_v5
pairwise,balanced,,298,0.04282013092759464,0.25272375707414696,leave_session_16,taps_admission_v4,taps_unified_adaptive_v6
pairwise,balanced,,298,0.01890295646086424,0.07701067046985109,leave_session_16,taps_unified_v5,taps_unified_adaptive_v6
listwise,wafer_efficiency,reactive_admission,298,0.16193363847931663,0.5713227759389617,leave_session_16,,
listwise,wafer_efficiency,acd_nisp,298,0.16193363847931663,0.5713227759389617,leave_session_16,,
listwise,wafer_efficiency,taps_domain_v4,298,0.29657801594183403,1.1229731847398434,leave_session_16,,
listwise,wafer_efficiency,taps_admission_v4,298,0.14500804637714015,0.5978936611776833,leave_session_16,,
listwise,wafer_efficiency,taps_unified_v5,298,0.09396126598930676,0.28873597953482094,leave_session_16,,
listwise,wafer_efficiency,taps_unified_adaptive_v6,298,0.09220449712525697,0.26770479884758075,leave_session_16,,
pairwise,wafer_efficiency,,298,0.0,0.0,leave_session_16,reactive_admission,acd_nisp
pairwise,wafer_efficiency,,298,0.3136673697581984,1.0386085404186067,leave_session_16,reactive_admission,taps_domain_v4
pairwise,wafer_efficiency,,298,0.04323992314065758,0.22836741613367234,leave_session_16,reactive_admission,taps_admission_v4
pairwise,wafer_efficiency,,298,0.1742489111136749,0.6382504239542839,leave_session_16,reactive_admission,taps_unified_v5
pairwise,wafer_efficiency,,298,0.17619721425433876,0.6105860228486945,leave_session_16,reactive_admission,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,298,0.3136673697581984,1.0386085404186067,leave_session_16,acd_nisp,taps_domain_v4
pairwise,wafer_efficiency,,298,0.04323992314065758,0.22836741613367234,leave_session_16,acd_nisp,taps_admission_v4
pairwise,wafer_efficiency,,298,0.1742489111136749,0.6382504239542839,leave_session_16,acd_nisp,taps_unified_v5
pairwise,wafer_efficiency,,298,0.17619721425433876,0.6105860228486945,leave_session_16,acd_nisp,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,298,0.31045170743696626,1.0807535164769893,leave_session_16,taps_domain_v4,taps_admission_v4
pairwise,wafer_efficiency,,298,0.21843590064527002,0.9741090338281319,leave_session_16,taps_domain_v4,taps_unified_v5
pairwise,wafer_efficiency,,298,0.21848830922613477,1.0341502533937976,leave_session_16,taps_domain_v4,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,298,0.15130422463786514,0.6466697713293813,leave_session_16,taps_admission_v4,taps_unified_v5
pairwise,wafer_efficiency,,298,0.14747234342102547,0.6168688256521493,leave_session_16,taps_admission_v4,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,298,0.021997002758778656,0.07665678276741943,leave_session_16,taps_unified_v5,taps_unified_adaptive_v6
listwise,p95_opt,reactive_admission,244,0.05737286133136321,0.3419671221854334,leave_session_32,,
listwise,p95_opt,acd_nisp,244,0.05737286133136321,0.3419671221854334,leave_session_32,,
listwise,p95_opt,taps_domain_v4,244,0.2081086661007011,1.4750894194189486,leave_session_32,,
listwise,p95_opt,taps_admission_v4,244,0.057281560254379804,0.18865684195510016,leave_session_32,,
listwise,p95_opt,taps_unified_v5,244,0.05516220055738874,0.15968357892255047,leave_session_32,,
listwise,p95_opt,taps_unified_adaptive_v6,244,0.04773662398690076,0.14833871650413344,leave_session_32,,
pairwise,p95_opt,,244,0.0,0.0,leave_session_32,reactive_admission,acd_nisp
pairwise,p95_opt,,244,0.15544368808072667,1.1279265943172978,leave_session_32,reactive_admission,taps_domain_v4
pairwise,p95_opt,,244,0.042339971729230846,0.25925783280307074,leave_session_32,reactive_admission,taps_admission_v4
pairwise,p95_opt,,244,0.03885448589382412,0.27175145175672516,leave_session_32,reactive_admission,taps_unified_v5
pairwise,p95_opt,,244,0.03777999959498263,0.29140365925662143,leave_session_32,reactive_admission,taps_unified_adaptive_v6
pairwise,p95_opt,,244,0.15544368808072667,1.1279265943172978,leave_session_32,acd_nisp,taps_domain_v4
pairwise,p95_opt,,244,0.042339971729230846,0.25925783280307074,leave_session_32,acd_nisp,taps_admission_v4
pairwise,p95_opt,,244,0.03885448589382412,0.27175145175672516,leave_session_32,acd_nisp,taps_unified_v5
pairwise,p95_opt,,244,0.03777999959498263,0.29140365925662143,leave_session_32,acd_nisp,taps_unified_adaptive_v6
pairwise,p95_opt,,244,0.1769323134678683,1.4822420296183982,leave_session_32,taps_domain_v4,taps_admission_v4
pairwise,p95_opt,,244,0.1935005544737345,1.571178310637765,leave_session_32,taps_domain_v4,taps_unified_v5
pairwise,p95_opt,,244,0.18728536619820224,1.5528922068549385,leave_session_32,taps_domain_v4,taps_unified_adaptive_v6
pairwise,p95_opt,,244,0.029343644588139595,0.16140538842260296,leave_session_32,taps_admission_v4,taps_unified_v5
pairwise,p95_opt,,244,0.035156661437459075,0.17461114403263825,leave_session_32,taps_admission_v4,taps_unified_adaptive_v6
pairwise,p95_opt,,244,0.01441093248594863,0.07776815212550749,leave_session_32,taps_unified_v5,taps_unified_adaptive_v6
listwise,throughput_opt,reactive_admission,244,0.06915211135684418,0.17533993853085905,leave_session_32,,
listwise,throughput_opt,acd_nisp,244,0.06915211135684418,0.17533993853085905,leave_session_32,,
listwise,throughput_opt,taps_domain_v4,244,0.07435084655733193,0.35267831866762517,leave_session_32,,
listwise,throughput_opt,taps_admission_v4,244,0.06466442221239832,0.2361061956536533,leave_session_32,,
listwise,throughput_opt,taps_unified_v5,244,0.06565133759315966,0.22597936071237595,leave_session_32,,
listwise,throughput_opt,taps_unified_adaptive_v6,244,0.06549098773419287,0.23388534625039692,leave_session_32,,
pairwise,throughput_opt,,244,0.0,0.0,leave_session_32,reactive_admission,acd_nisp
pairwise,throughput_opt,,244,0.03360433386020742,0.20908439410395493,leave_session_32,reactive_admission,taps_domain_v4
pairwise,throughput_opt,,244,0.05330182755692878,0.15400852401523846,leave_session_32,reactive_admission,taps_admission_v4
pairwise,throughput_opt,,244,0.05138632575964877,0.1422314972692098,leave_session_32,reactive_admission,taps_unified_v5
pairwise,throughput_opt,,244,0.057833141764062235,0.14724490255419256,leave_session_32,reactive_admission,taps_unified_adaptive_v6
pairwise,throughput_opt,,244,0.03360433386020742,0.20908439410395493,leave_session_32,acd_nisp,taps_domain_v4
pairwise,throughput_opt,,244,0.05330182755692878,0.15400852401523846,leave_session_32,acd_nisp,taps_admission_v4
pairwise,throughput_opt,,244,0.05138632575964877,0.1422314972692098,leave_session_32,acd_nisp,taps_unified_v5
pairwise,throughput_opt,,244,0.057833141764062235,0.14724490255419256,leave_session_32,acd_nisp,taps_unified_adaptive_v6
pairwise,throughput_opt,,244,0.05974514262257413,0.24817869774361528,leave_session_32,taps_domain_v4,taps_admission_v4
pairwise,throughput_opt,,244,0.0625634480013657,0.2855063627182215,leave_session_32,taps_domain_v4,taps_unified_v5
pairwise,throughput_opt,,244,0.06137128790461652,0.28718196759547565,leave_session_32,taps_domain_v4,taps_unified_adaptive_v6
pairwise,throughput_opt,,244,0.009544845625672552,0.04589784376600246,leave_session_32,taps_admission_v4,taps_unified_v5
pairwise,throughput_opt,,244,0.010259260806680048,0.04826982464192997,leave_session_32,taps_admission_v4,taps_unified_adaptive_v6
pairwise,throughput_opt,,244,0.005548965804170636,0.02727374380044955,leave_session_32,taps_unified_v5,taps_unified_adaptive_v6
listwise,balanced,reactive_admission,244,0.10222283860316839,0.5474094121747752,leave_session_32,,
listwise,balanced,acd_nisp,244,0.10222283860316839,0.5474094121747752,leave_session_32,,
listwise,balanced,taps_domain_v4,244,0.2468651439397056,1.69892016414046,leave_session_32,,
listwise,balanced,taps_admission_v4,244,0.10042914563269523,0.3428318102639297,leave_session_32,,
listwise,balanced,taps_unified_v5,244,0.0868347518663179,0.29104626047877274,leave_session_32,,
listwise,balanced,taps_unified_adaptive_v6,244,0.08560362815444522,0.2927764808140112,leave_session_32,,
pairwise,balanced,,244,0.0,0.0,leave_session_32,reactive_admission,acd_nisp
pairwise,balanced,,244,0.16089085164621397,1.1323364447854387,leave_session_32,reactive_admission,taps_domain_v4
pairwise,balanced,,244,0.05294571094732803,0.2757821894885259,leave_session_32,reactive_admission,taps_admission_v4
pairwise,balanced,,244,0.046519598750515756,0.3112110873390081,leave_session_32,reactive_admission,taps_unified_v5
pairwise,balanced,,244,0.04230800031037241,0.3217973949351507,leave_session_32,reactive_admission,taps_unified_adaptive_v6
pairwise,balanced,,244,0.16089085164621397,1.1323364447854387,leave_session_32,acd_nisp,taps_domain_v4
pairwise,balanced,,244,0.05294571094732803,0.2757821894885259,leave_session_32,acd_nisp,taps_admission_v4
pairwise,balanced,,244,0.046519598750515756,0.3112110873390081,leave_session_32,acd_nisp,taps_unified_v5
pairwise,balanced,,244,0.04230800031037241,0.3217973949351507,leave_session_32,acd_nisp,taps_unified_adaptive_v6
pairwise,balanced,,244,0.17411662679758017,1.4550204334246786,leave_session_32,taps_domain_v4,taps_admission_v4
pairwise,balanced,,244,0.18986738187945873,1.6171682945513373,leave_session_32,taps_domain_v4,taps_unified_v5
pairwise,balanced,,244,0.18396289149282857,1.6124832388144885,leave_session_32,taps_domain_v4,taps_unified_adaptive_v6
pairwise,balanced,,244,0.031039549745652484,0.156549815416462,leave_session_32,taps_admission_v4,taps_unified_v5
pairwise,balanced,,244,0.036190932614765525,0.17884239484297307,leave_session_32,taps_admission_v4,taps_unified_adaptive_v6
pairwise,balanced,,244,0.014542600531759972,0.07909542381014695,leave_session_32,taps_unified_v5,taps_unified_adaptive_v6
listwise,wafer_efficiency,reactive_admission,244,0.1585683086264782,0.49177221690881423,leave_session_32,,
listwise,wafer_efficiency,acd_nisp,244,0.1585683086264782,0.49177221690881423,leave_session_32,,
listwise,wafer_efficiency,taps_domain_v4,244,0.22338979294672706,1.485717340580014,leave_session_32,,
listwise,wafer_efficiency,taps_admission_v4,244,0.11956834895309665,0.45581921025569405,leave_session_32,,
listwise,wafer_efficiency,taps_unified_v5,244,0.06775200993673725,0.3075372568002029,leave_session_32,,
listwise,wafer_efficiency,taps_unified_adaptive_v6,244,0.058943692347416365,0.286549741977452,leave_session_32,,
pairwise,wafer_efficiency,,244,0.0,0.0,leave_session_32,reactive_admission,acd_nisp
pairwise,wafer_efficiency,,244,0.2768058130857849,1.1485771590599885,leave_session_32,reactive_admission,taps_domain_v4
pairwise,wafer_efficiency,,244,0.05018620974845095,0.26489434749503527,leave_session_32,reactive_admission,taps_admission_v4
pairwise,wafer_efficiency,,244,0.16390372771865747,0.5443033631812023,leave_session_32,reactive_admission,taps_unified_v5
pairwise,wafer_efficiency,,244,0.17534760477607958,0.5239594233542164,leave_session_32,reactive_admission,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,244,0.2768058130857849,1.1485771590599885,leave_session_32,acd_nisp,taps_domain_v4
pairwise,wafer_efficiency,,244,0.05018620974845095,0.26489434749503527,leave_session_32,acd_nisp,taps_admission_v4
pairwise,wafer_efficiency,,244,0.16390372771865747,0.5443033631812023,leave_session_32,acd_nisp,taps_unified_v5
pairwise,wafer_efficiency,,244,0.17534760477607958,0.5239594233542164,leave_session_32,acd_nisp,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,244,0.29067423889476995,1.5219600994492877,leave_session_32,taps_domain_v4,taps_admission_v4
pairwise,wafer_efficiency,,244,0.19085494262970337,1.54578501213964,leave_session_32,taps_domain_v4,taps_unified_v5
pairwise,wafer_efficiency,,244,0.180488070089184,1.5366823627168564,leave_session_32,taps_domain_v4,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,244,0.1271980582170107,0.5183325784056645,leave_session_32,taps_admission_v4,taps_unified_v5
pairwise,wafer_efficiency,,244,0.13137439939317352,0.510932578388846,leave_session_32,taps_admission_v4,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,244,0.017348925183388486,0.07517502888537023,leave_session_32,taps_unified_v5,taps_unified_adaptive_v6
listwise,p95_opt,reactive_admission,216,0.08775883006601437,0.3642499031658001,leave_session_64,,
listwise,p95_opt,acd_nisp,216,0.08775883006601437,0.3642499031658001,leave_session_64,,
listwise,p95_opt,taps_domain_v4,216,0.30503899552007574,1.5726138502619647,leave_session_64,,
listwise,p95_opt,taps_admission_v4,216,0.08980348137483302,0.30788171114030294,leave_session_64,,
listwise,p95_opt,taps_unified_v5,216,0.0762496088140166,0.210079232672999,leave_session_64,,
listwise,p95_opt,taps_unified_adaptive_v6,216,0.06726975007333458,0.2046097990047605,leave_session_64,,
pairwise,p95_opt,,216,0.0,0.0,leave_session_64,reactive_admission,acd_nisp
pairwise,p95_opt,,216,0.23267889402078867,1.2056086200814162,leave_session_64,reactive_admission,taps_domain_v4
pairwise,p95_opt,,216,0.018666982241621957,0.07152818209599407,leave_session_64,reactive_admission,taps_admission_v4
pairwise,p95_opt,,216,0.050539700328503356,0.23762605608842358,leave_session_64,reactive_admission,taps_unified_v5
pairwise,p95_opt,,216,0.039228787754242045,0.22534480194663273,leave_session_64,reactive_admission,taps_unified_adaptive_v6
pairwise,p95_opt,,216,0.23267889402078867,1.2056086200814162,leave_session_64,acd_nisp,taps_domain_v4
pairwise,p95_opt,,216,0.018666982241621957,0.07152818209599407,leave_session_64,acd_nisp,taps_admission_v4
pairwise,p95_opt,,216,0.050539700328503356,0.23762605608842358,leave_session_64,acd_nisp,taps_unified_v5
pairwise,p95_opt,,216,0.039228787754242045,0.22534480194663273,leave_session_64,acd_nisp,taps_unified_adaptive_v6
pairwise,p95_opt,,216,0.23528464045280134,1.3131334681350575,leave_session_64,taps_domain_v4,taps_admission_v4
pairwise,p95_opt,,216,0.25882037508486755,1.492961867673936,leave_session_64,taps_domain_v4,taps_unified_v5
pairwise,p95_opt,,216,0.2519381564449076,1.4971459104914817,leave_session_64,taps_domain_v4,taps_unified_adaptive_v6
pairwise,p95_opt,,216,0.03768916021951943,0.19839189164045085,leave_session_64,taps_admission_v4,taps_unified_v5
pairwise,p95_opt,,216,0.03806051179223993,0.19825544822058938,leave_session_64,taps_admission_v4,taps_unified_adaptive_v6
pairwise,p95_opt,,216,0.01836945291263624,0.06764359812053744,leave_session_64,taps_unified_v5,taps_unified_adaptive_v6
listwise,throughput_opt,reactive_admission,216,0.11905288420177385,0.3833863449900489,leave_session_64,,
listwise,throughput_opt,acd_nisp,216,0.11905288420177385,0.3833863449900489,leave_session_64,,
listwise,throughput_opt,taps_domain_v4,216,0.12043470723537147,0.4742009591332065,leave_session_64,,
listwise,throughput_opt,taps_admission_v4,216,0.11452370592659325,0.4452106151392131,leave_session_64,,
listwise,throughput_opt,taps_unified_v5,216,0.12655556081095876,0.44839820237384975,leave_session_64,,
listwise,throughput_opt,taps_unified_adaptive_v6,216,0.1205359169166646,0.46216517174290883,leave_session_64,,
pairwise,throughput_opt,,216,0.0,0.0,leave_session_64,reactive_admission,acd_nisp
pairwise,throughput_opt,,216,0.04334246254301069,0.19660797753644663,leave_session_64,reactive_admission,taps_domain_v4
pairwise,throughput_opt,,216,0.05003309936727102,0.14990074159493166,leave_session_64,reactive_admission,taps_admission_v4
pairwise,throughput_opt,,216,0.050681896890347744,0.17275516145945768,leave_session_64,reactive_admission,taps_unified_v5
pairwise,throughput_opt,,216,0.05470047109185788,0.1957416862317354,leave_session_64,reactive_admission,taps_unified_adaptive_v6
pairwise,throughput_opt,,216,0.04334246254301069,0.19660797753644663,leave_session_64,acd_nisp,taps_domain_v4
pairwise,throughput_opt,,216,0.05003309936727102,0.14990074159493166,leave_session_64,acd_nisp,taps_admission_v4
pairwise,throughput_opt,,216,0.050681896890347744,0.17275516145945768,leave_session_64,acd_nisp,taps_unified_v5
pairwise,throughput_opt,,216,0.05470047109185788,0.1957416862317354,leave_session_64,acd_nisp,taps_unified_adaptive_v6
pairwise,throughput_opt,,216,0.055201433879972665,0.18338163492810944,leave_session_64,taps_domain_v4,taps_admission_v4
pairwise,throughput_opt,,216,0.05948704027089141,0.22015062424665763,leave_session_64,taps_domain_v4,taps_unified_v5
pairwise,throughput_opt,,216,0.05890114603702462,0.2193678842643928,leave_session_64,taps_domain_v4,taps_unified_adaptive_v6
pairwise,throughput_opt,,216,0.01234402841663032,0.059346892452834504,leave_session_64,taps_admission_v4,taps_unified_v5
pairwise,throughput_opt,,216,0.010648891732607826,0.05689660327137876,leave_session_64,taps_admission_v4,taps_unified_adaptive_v6
pairwise,throughput_opt,,216,0.007110333351786173,0.027577902535011613,leave_session_64,taps_unified_v5,taps_unified_adaptive_v6
listwise,balanced,reactive_admission,216,0.16222026003164453,0.7116190378825524,leave_session_64,,
listwise,balanced,acd_nisp,216,0.16222026003164453,0.7116190378825524,leave_session_64,,
listwise,balanced,taps_domain_v4,216,0.40887776821484856,2.0023997332637227,leave_session_64,,
listwise,balanced,taps_admission_v4,216,0.15738028034075535,0.6183452514990045,leave_session_64,,
listwise,balanced,taps_unified_v5,216,0.15878702661108335,0.5123134541921368,leave_session_64,,
listwise,balanced,taps_unified_adaptive_v6,216,0.16726357908792117,0.5202011412964599,leave_session_64,,
pairwise,balanced,,216,0.0,0.0,leave_session_64,reactive_admission,acd_nisp
pairwise,balanced,,216,0.2350547436543199,1.2224468761643246,leave_session_64,reactive_admission,taps_domain_v4
pairwise,balanced,,216,0.027420760776074297,0.10756143577425846,leave_session_64,reactive_admission,taps_admission_v4
pairwise,balanced,,216,0.055460364943518026,0.25071882782252364,leave_session_64,reactive_admission,taps_unified_v5
pairwise,balanced,,216,0.045241742434483534,0.24893290740000526,leave_session_64,reactive_admission,taps_unified_adaptive_v6
pairwise,balanced,,216,0.2350547436543199,1.2224468761643246,leave_session_64,acd_nisp,taps_domain_v4
pairwise,balanced,,216,0.027420760776074297,0.10756143577425846,leave_session_64,acd_nisp,taps_admission_v4
pairwise,balanced,,216,0.055460364943518026,0.25071882782252364,leave_session_64,acd_nisp,taps_unified_v5
pairwise,balanced,,216,0.045241742434483534,0.24893290740000526,leave_session_64,acd_nisp,taps_unified_adaptive_v6
pairwise,balanced,,216,0.2383590852118605,1.3631222063779345,leave_session_64,taps_domain_v4,taps_admission_v4
pairwise,balanced,,216,0.2644780768750429,1.4817382572073847,leave_session_64,taps_domain_v4,taps_unified_v5
pairwise,balanced,,216,0.2575136911733876,1.5119117175917407,leave_session_64,taps_domain_v4,taps_unified_adaptive_v6
pairwise,balanced,,216,0.04210748560473652,0.2121438675010987,leave_session_64,taps_admission_v4,taps_unified_v5
pairwise,balanced,,216,0.038526250367448084,0.20232083344580254,leave_session_64,taps_admission_v4,taps_unified_adaptive_v6
pairwise,balanced,,216,0.01811765354478384,0.06532514260042642,leave_session_64,taps_unified_v5,taps_unified_adaptive_v6
listwise,wafer_efficiency,reactive_admission,216,0.16346056722468716,0.5883298407459844,leave_session_64,,
listwise,wafer_efficiency,acd_nisp,216,0.16346056722468716,0.5883298407459844,leave_session_64,,
listwise,wafer_efficiency,taps_domain_v4,216,0.3094344506958373,1.4772669224683395,leave_session_64,,
listwise,wafer_efficiency,taps_admission_v4,216,0.1585779157304339,0.5759026169876879,leave_session_64,,
listwise,wafer_efficiency,taps_unified_v5,216,0.07714164480965802,0.30158633269584545,leave_session_64,,
listwise,wafer_efficiency,taps_unified_adaptive_v6,216,0.07267029050976176,0.2714886800433206,leave_session_64,,
pairwise,wafer_efficiency,,216,0.0,0.0,leave_session_64,reactive_admission,acd_nisp
pairwise,wafer_efficiency,,216,0.36773699314025743,1.1706310635849886,leave_session_64,reactive_admission,taps_domain_v4
pairwise,wafer_efficiency,,216,0.019132529350845626,0.08314828767318717,leave_session_64,reactive_admission,taps_admission_v4
pairwise,wafer_efficiency,,216,0.15528043067136593,0.6046062758594775,leave_session_64,reactive_admission,taps_unified_v5
pairwise,wafer_efficiency,,216,0.149508745942402,0.6001644428077222,leave_session_64,reactive_admission,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,216,0.36773699314025743,1.1706310635849886,leave_session_64,acd_nisp,taps_domain_v4
pairwise,wafer_efficiency,,216,0.019132529350845626,0.08314828767318717,leave_session_64,acd_nisp,taps_admission_v4
pairwise,wafer_efficiency,,216,0.15528043067136593,0.6046062758594775,leave_session_64,acd_nisp,taps_unified_v5
pairwise,wafer_efficiency,,216,0.149508745942402,0.6001644428077222,leave_session_64,acd_nisp,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,216,0.36476853339482485,1.230181957068941,leave_session_64,taps_domain_v4,taps_admission_v4
pairwise,wafer_efficiency,,216,0.24943203386032503,1.4753274862196102,leave_session_64,taps_domain_v4,taps_unified_v5
pairwise,wafer_efficiency,,216,0.2504198871404888,1.4608467639113625,leave_session_64,taps_domain_v4,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,216,0.13918757512006996,0.6106864147072999,leave_session_64,taps_admission_v4,taps_unified_v5
pairwise,wafer_efficiency,,216,0.1338961047178308,0.5931359397962812,leave_session_64,taps_admission_v4,taps_unified_adaptive_v6
pairwise,wafer_efficiency,,216,0.021436922654703705,0.07916629495844352,leave_session_64,taps_unified_v5,taps_unified_adaptive_v6
listwise,p95_opt,reactive_admission,202,0.056861108979194386,0.1545536543517566,leave_session_128,,
listwise,p95_opt,acd_nisp,202,0.056861108979194386,0.1545536543517566,leave_session_128,,
listwise,p95_opt,taps_domain_v4,202,0.1422074101898801,0.51332043674921,leave_session_128,,
listwise,p95_opt,taps_admission_v4,202,0.07160700894511118,0.2789671638270285,leave_session_128,,
listwise,p95_opt,taps_unified_v5,202,0.06306178069573443,0.25275990074585897,leave_session_128,,
listwise,p95_opt,taps_unified_adaptive_v6,202,0.056266138133767796,0.22606343403681226,leave_session_128,,
pairwise,p95_opt,,202,0.0,0.0,leave_session_128,reactive_admission,acd_nisp
pairwise,p95_opt,,202,0.09947756596092916,0.4198154093344331,leave_session_128,reactive_admission,taps_domain_v4
pairwise,p95_opt,,202,0.03572477655958349,0.18292973129269013,leave_session_128,reactive_admission,taps_admission_v4
pairwise,p95_opt,,202,0.03746588921610797,0.1680398021058841,leave_session_128,reactive_admission,taps_unified_v5
pairwise,p95_opt,,202,0.031658019376548885,0.12880089378578044,leave_session_128,reactive_admission,taps_unified_adaptive_v6
pairwise,p95_opt,,202,0.09947756596092916,0.4198154093344331,leave_session_128,acd_nisp,taps_domain_v4
pairwise,p95_opt,,202,0.03572477655958349,0.18292973129269013,leave_session_128,acd_nisp,taps_admission_v4
pairwise,p95_opt,,202,0.03746588921610797,0.1680398021058841,leave_session_128,acd_nisp,taps_unified_v5
pairwise,p95_opt,,202,0.031658019376548885,0.12880089378578044,leave_session_128,acd_nisp,taps_unified_adaptive_v6
pairwise,p95_opt,,202,0.07076475544450803,0.2903331370756698,leave_session_128,taps_domain_v4,taps_admission_v4
pairwise,p95_opt,,202,0.10390678674142978,0.4802902311366832,leave_session_128,taps_domain_v4,taps_unified_v5
pairwise,p95_opt,,202,0.0966931311970814,0.43219768314477586,leave_session_128,taps_domain_v4,taps_unified_adaptive_v6
pairwise,p95_opt,,202,0.04105622741341669,0.2224657835611578,leave_session_128,taps_admission_v4,taps_unified_v5
pairwise,p95_opt,,202,0.03832944624627983,0.23130508534284586,leave_session_128,taps_admission_v4,taps_unified_adaptive_v6
pairwise,p95_opt,,202,0.016792892756370414,0.07012557836490123,leave_session_128,taps_unified_v5,taps_unified_adaptive_v6
listwise,throughput_opt,reactive_admission,202,0.1480747338251806,0.41590012473363314,leave_session_128,,
listwise,throughput_opt,acd_nisp,202,0.1480747338251806,0.41590012473363314,leave_session_128,,
listwise,throughput_opt,taps_domain_v4,202,0.14986077289621003,0.4201072516361545,leave_session_128,,
listwise,throughput_opt,taps_admission_v4,202,0.11300569316921785,0.29830088032247964,leave_session_128,,
listwise,throughput_opt,taps_unified_v5,202,0.11313897114060151,0.3245439934348907,leave_session_128,,
listwise,throughput_opt,taps_unified_adaptive_v6,202,0.11160129467612084,0.3216459327826973,leave_session_128,,
