instance_id,policy,max_active_branches,max_steps_per_branch,time_to_first_nonempty_patch,tokens_to_first_nonempty_patch,cost_to_first_nonempty_patch,branches_pruned,duplicate_patch_rate,official_success_if_available,verifier_unknown_count,total_tokens_used,total_tool_time,model_side_time,online_oracle_gap
django__django-11964,launch_all,2,5,,,,0,0.0,unknown,4,26018,1.946293592453003,11.607824131786813,
django__django-11964,launch_all,2,10,,,,0,0.0,unknown,4,56959,4.611847877502441,18.809168040169556,
django__django-11964,launch_all,2,15,,,,0,0.0,unknown,4,128016,6.927844285964966,30.18242526125571,
django__django-11964,launch_all,4,5,,,,0,0.0,unknown,4,26018,1.946293592453003,11.607824131786813,
django__django-11964,launch_all,4,10,,,,0,0.0,unknown,4,56959,4.611847877502441,18.809168040169556,
django__django-11964,launch_all,4,15,,,,0,0.0,unknown,4,128016,6.927844285964966,30.18242526125571,
django__django-11964,fcfs_budget,1,5,,,,3,0.0,unknown,1,6298,0.44386839866638184,3.6313816773792555,
django__django-11964,fcfs_budget,1,10,,,,3,0.0,unknown,1,13132,0.874276876449585,5.91951680875045,
django__django-11964,fcfs_budget,1,15,,,,3,0.0,unknown,1,19597,1.6384007930755615,7.158537290752113,
django__django-11964,fcfs_budget,2,5,,,,2,0.0,unknown,2,12477,0.9332973957061768,5.883483671360333,
django__django-11964,fcfs_budget,2,10,,,,2,0.0,unknown,2,25750,2.157771587371826,9.701960577423609,
django__django-11964,fcfs_budget,2,15,,,,2,0.0,unknown,2,43100,3.441053628921509,14.627306816189503,
django__django-11964,fcfs_budget,4,5,,,,0,0.0,unknown,4,26018,1.946293592453003,11.607824131786813,
django__django-11964,fcfs_budget,4,10,,,,0,0.0,unknown,4,56959,4.611847877502441,18.809168040169556,
django__django-11964,fcfs_budget,4,15,,,,0,0.0,unknown,4,128016,6.927844285964966,30.18242526125571,
django__django-11964,pabb_online,1,5,,,,3,0.0,unknown,1,6298,0.44386839866638184,3.6313816773792555,
django__django-11964,pabb_online,1,10,,,,3,0.0,unknown,1,13132,0.874276876449585,5.91951680875045,
django__django-11964,pabb_online,1,15,,,,3,0.0,unknown,1,19597,1.6384007930755615,7.158537290752113,
django__django-11964,pabb_online,2,5,,,,2,0.0,unknown,2,12477,0.9332973957061768,5.883483671360333,
django__django-11964,pabb_online,2,10,,,,2,0.0,unknown,2,25750,2.157771587371826,9.701960577423609,
django__django-11964,pabb_online,2,15,,,,2,0.0,unknown,2,43100,3.441053628921509,14.627306816189503,
django__django-11964,pabb_online,4,5,,,,0,0.0,unknown,4,26018,1.946293592453003,11.607824131786813,
django__django-11964,pabb_online,4,10,,,,0,0.0,unknown,4,56959,4.611847877502441,18.809168040169556,
django__django-11964,pabb_online,4,15,,,,0,0.0,unknown,4,128016,6.927844285964966,30.18242526125571,
django__django-11964,pabb_oracle_upper_bound,1,5,,,,3,0.0,unknown,1,6179,0.4894289970397949,2.2521019939810776,
django__django-11964,pabb_oracle_upper_bound,1,10,,,,3,0.0,unknown,1,12618,1.2834947109222412,3.7824437686731596,
django__django-11964,pabb_oracle_upper_bound,1,15,,,,3,0.0,unknown,1,23503,1.8026528358459473,7.4687695254373905,
django__django-11964,pabb_oracle_upper_bound,2,5,,,,2,0.0,unknown,2,12770,0.9778883457183838,5.745429564030033,
django__django-11964,pabb_oracle_upper_bound,2,10,,,,2,0.0,unknown,2,25264,2.4709458351135254,9.083928861511351,
django__django-11964,pabb_oracle_upper_bound,2,15,,,,2,0.0,unknown,2,47736,3.520737409591675,15.864586792559024,
django__django-11964,pabb_oracle_upper_bound,4,5,,,,0,0.0,unknown,4,26018,1.946293592453003,11.607824131786813,
django__django-11964,pabb_oracle_upper_bound,4,10,,,,0,0.0,unknown,4,56959,4.611847877502441,18.809168040169556,
django__django-11964,pabb_oracle_upper_bound,4,15,,,,0,0.0,unknown,4,128016,6.927844285964966,30.18242526125571,
django__django-11999,launch_all,1,5,7.3293292684463465,18355,7.3293292684463465,0,0.0,unknown,4,18355,1.1831161975860596,6.146213070860286,0.3692308993202201
django__django-11999,launch_all,1,10,9.160701915397174,25140,9.160701915397174,0,0.0,unknown,4,25140,1.7096128463745117,7.451089069022663,0.4953318562332622
django__django-11999,launch_all,1,15,13.21544010255439,46951,13.21544010255439,0,0.0,unknown,4,46951,2.0653107166290283,11.150129385925363,0.6501732522437678
django__django-11999,launch_all,2,5,7.3293292684463465,18355,7.3293292684463465,0,0.0,unknown,4,18355,1.1831161975860596,6.146213070860286,0.3692308993202201
django__django-11999,launch_all,2,10,9.160701915397174,25140,9.160701915397174,0,0.0,unknown,4,25140,1.7096128463745117,7.451089069022663,0.4953318562332622
django__django-11999,launch_all,2,15,13.21544010255439,46951,13.21544010255439,0,0.0,unknown,4,46951,2.0653107166290283,11.150129385925363,0.6501732522437678
django__django-11999,launch_all,4,5,7.3293292684463465,18355,7.3293292684463465,0,0.0,unknown,4,18355,1.1831161975860596,6.146213070860286,0.3692308993202201
django__django-11999,launch_all,4,10,9.160701915397174,25140,9.160701915397174,0,0.0,unknown,4,25140,1.7096128463745117,7.451089069022663,0.4953318562332622
django__django-11999,launch_all,4,15,13.21544010255439,46951,13.21544010255439,0,0.0,unknown,4,46951,2.0653107166290283,11.150129385925363,0.6501732522437678
django__django-11999,fcfs_budget,1,5,,,,3,0.0,unknown,1,5895,0.3593435287475586,2.3468713084548964,
django__django-11999,fcfs_budget,1,10,,,,3,0.0,unknown,1,12680,0.8858401775360107,3.6517473066172728,
django__django-11999,fcfs_budget,1,15,,,,3,0.0,unknown,1,34491,1.2415380477905273,7.350787623519972,
django__django-11999,fcfs_budget,2,5,7.3293292684463465,18355,7.3293292684463465,2,0.0,unknown,2,18355,1.1831161975860596,6.146213070860286,0.3692308993202201
django__django-11999,fcfs_budget,2,10,9.160701915397174,25140,9.160701915397174,2,0.0,unknown,2,25140,1.7096128463745117,7.451089069022663,0.4953318562332622
django__django-11999,fcfs_budget,2,15,13.21544010255439,46951,13.21544010255439,2,0.0,unknown,2,46951,2.0653107166290283,11.150129385925363,0.6501732522437678
django__django-11999,fcfs_budget,4,5,7.3293292684463465,18355,7.3293292684463465,0,0.0,unknown,4,18355,1.1831161975860596,6.146213070860286,0.3692308993202201
django__django-11999,fcfs_budget,4,10,9.160701915397174,25140,9.160701915397174,0,0.0,unknown,4,25140,1.7096128463745117,7.451089069022663,0.4953318562332622
django__django-11999,fcfs_budget,4,15,13.21544010255439,46951,13.21544010255439,0,0.0,unknown,4,46951,2.0653107166290283,11.150129385925363,0.6501732522437678
django__django-11999,pabb_online,1,5,,,,3,0.0,unknown,1,5895,0.3593435287475586,2.3468713084548964,
django__django-11999,pabb_online,1,10,,,,3,0.0,unknown,1,12680,0.8858401775360107,3.6517473066172728,
django__django-11999,pabb_online,1,15,,,,3,0.0,unknown,1,34491,1.2415380477905273,7.350787623519972,
django__django-11999,pabb_online,2,5,6.490193033560869,15706,6.490193033560869,2,0.0,unknown,2,15706,1.000824213027954,5.489368820532915,0.2876768984623864
django__django-11999,pabb_online,2,10,6.490193033560869,15706,6.490193033560869,2,0.0,unknown,2,15706,1.000824213027954,5.489368820532915,0.2876768984623864
django__django-11999,pabb_online,2,15,6.490193033560869,15706,6.490193033560869,2,0.0,unknown,2,15706,1.000824213027954,5.489368820532915,0.2876768984623864
django__django-11999,pabb_online,4,5,9.055873522095213,18919,9.055873522095213,0,0.0,unknown,4,18919,1.000824213027954,8.05504930906726,0.48948995147027363
django__django-11999,pabb_online,4,10,9.055873522095213,18919,9.055873522095213,0,0.0,unknown,4,18919,1.000824213027954,8.05504930906726,0.48948995147027363
django__django-11999,pabb_online,4,15,9.055873522095213,18919,9.055873522095213,0,0.0,unknown,4,18919,1.000824213027954,8.05504930906726,0.48948995147027363
django__django-11999,pabb_oracle_upper_bound,1,5,4.623114431243891,12460,4.623114431243891,3,0.0,unknown,1,12460,0.823772668838501,3.79934176240539,0.0
django__django-11999,pabb_oracle_upper_bound,1,10,4.623114431243891,12460,4.623114431243891,3,0.0,unknown,1,12460,0.823772668838501,3.79934176240539,0.0
django__django-11999,pabb_oracle_upper_bound,1,15,4.623114431243891,12460,4.623114431243891,3,0.0,unknown,1,12460,0.823772668838501,3.79934176240539,0.0
django__django-11999,pabb_oracle_upper_bound,2,5,4.623114431243891,12460,4.623114431243891,2,0.0,unknown,2,12460,0.823772668838501,3.79934176240539,0.0
django__django-11999,pabb_oracle_upper_bound,2,10,4.623114431243891,12460,4.623114431243891,2,0.0,unknown,2,12460,0.823772668838501,3.79934176240539,0.0
django__django-11999,pabb_oracle_upper_bound,2,15,4.623114431243891,12460,4.623114431243891,2,0.0,unknown,2,12460,0.823772668838501,3.79934176240539,0.0
django__django-11999,pabb_oracle_upper_bound,4,5,4.623114431243891,12460,4.623114431243891,0,0.0,unknown,4,12460,0.823772668838501,3.79934176240539,0.0
django__django-11999,pabb_oracle_upper_bound,4,10,4.623114431243891,12460,4.623114431243891,0,0.0,unknown,4,12460,0.823772668838501,3.79934176240539,0.0
django__django-11999,pabb_oracle_upper_bound,4,15,4.623114431243891,12460,4.623114431243891,0,0.0,unknown,4,12460,0.823772668838501,3.79934176240539,0.0
django__django-12125,launch_all,1,5,,,,0,0.0,unknown,4,25080,2.9999732971191406,13.081763019792685,
django__django-12125,launch_all,1,10,,,,0,0.0,unknown,4,49156,67.44677829742432,24.604286833191793,
django__django-12125,launch_all,1,15,,,,0,0.0,unknown,4,94826,193.18180012702942,36.103104664042974,
django__django-12125,launch_all,2,5,,,,0,0.0,unknown,4,25080,2.9999732971191406,13.081763019792685,
django__django-12125,launch_all,2,10,,,,0,0.0,unknown,4,49156,67.44677829742432,24.604286833191793,
django__django-12125,launch_all,2,15,,,,0,0.0,unknown,4,94826,193.18180012702942,36.103104664042974,
django__django-12125,launch_all,4,5,,,,0,0.0,unknown,4,25080,2.9999732971191406,13.081763019792685,
django__django-12125,launch_all,4,10,,,,0,0.0,unknown,4,49156,67.44677829742432,24.604286833191793,
django__django-12125,launch_all,4,15,,,,0,0.0,unknown,4,94826,193.18180012702942,36.103104664042974,
django__django-12125,fcfs_budget,1,5,,,,3,0.0,unknown,1,6607,0.5170323848724365,2.6966459336307285,
django__django-12125,fcfs_budget,1,10,,,,3,0.0,unknown,1,13534,1.3170831203460693,4.7105183354733065,
django__django-12125,fcfs_budget,1,15,,,,3,0.0,unknown,1,27767,1.8511531352996826,8.171038272803232,
django__django-12125,fcfs_budget,2,5,,,,2,0.0,unknown,2,13655,1.30043625831604,7.924387010829722,
django__django-12125,fcfs_budget,2,10,,,,2,0.0,unknown,2,28006,3.170708179473877,16.047791679534974,
django__django-12125,fcfs_budget,2,15,,,,2,0.0,unknown,2,54810,4.435797929763794,22.70806809719496,
django__django-12125,fcfs_budget,4,5,,,,0,0.0,unknown,4,25080,2.9999732971191406,13.081763019792685,
django__django-12125,fcfs_budget,4,10,,,,0,0.0,unknown,4,49156,67.44677829742432,24.604286833191793,
django__django-12125,fcfs_budget,4,15,,,,0,0.0,unknown,4,94826,193.18180012702942,36.103104664042974,
django__django-12125,pabb_online,1,5,,,,3,0.0,unknown,1,6607,0.5170323848724365,2.6966459336307285,
