objective,policy_a,policy_b,train_pairs,median_abs_error,p95_abs_error,split_type
balanced,taps_admission_v4,taps_unified_v5,122,0.04467866807032063,0.15274412005939203,leave_session_32
p95_opt,taps_admission_v4,taps_unified_adaptive_v6,121,2.0946137406739163,9.322311425861532,leave_session_32
throughput_opt,taps_admission_v4,taps_unified_adaptive_v6,121,0.0010265769021090643,0.004419342227113937,leave_session_32
balanced,taps_admission_v4,taps_unified_adaptive_v6,121,0.025818354031929752,0.10105370724298983,leave_session_32
p95_opt,taps_unified_v5,taps_unified_adaptive_v6,117,2.178017965751093,11.15156704860673,leave_session_32
throughput_opt,taps_unified_v5,taps_unified_adaptive_v6,117,0.0007669475772136532,0.005524703086397487,leave_session_32
balanced,taps_unified_v5,taps_unified_adaptive_v6,117,0.026920166295352932,0.13065412124583317,leave_session_32
p95_opt,reactive_admission,acd_nisp,216,1.0,0.0,leave_session_64
throughput_opt,reactive_admission,acd_nisp,216,1.0,0.0,leave_session_64
balanced,reactive_admission,acd_nisp,216,1.0,0.0,leave_session_64
p95_opt,reactive_admission,taps_domain_v4,132,3.1547261973322325,17.97838613988285,leave_session_64
throughput_opt,reactive_admission,taps_domain_v4,132,0.0007153866453739224,0.007677803057843775,leave_session_64
balanced,reactive_admission,taps_domain_v4,132,0.02986627042059846,0.1755320023328357,leave_session_64
p95_opt,reactive_admission,taps_admission_v4,216,4.320462539127053,13.218883769037527,leave_session_64
throughput_opt,reactive_admission,taps_admission_v4,216,0.006533789979596721,0.02111204141451979,leave_session_64
balanced,reactive_admission,taps_admission_v4,216,0.041099461697378464,0.11754834192919307,leave_session_64
p95_opt,reactive_admission,taps_unified_v5,111,3.49695596003781,10.789765527060148,leave_session_64
throughput_opt,reactive_admission,taps_unified_v5,111,0.007485911524453201,0.021376494945250145,leave_session_64
balanced,reactive_admission,taps_unified_v5,111,0.0419978661640812,0.13699997745814957,leave_session_64
p95_opt,reactive_admission,taps_unified_adaptive_v6,112,3.5025816993444963,13.021665867648771,leave_session_64
throughput_opt,reactive_admission,taps_unified_adaptive_v6,112,0.00786292234164683,0.02485649622052421,leave_session_64
balanced,reactive_admission,taps_unified_adaptive_v6,112,0.036949026518575956,0.1331796369492004,leave_session_64
p95_opt,acd_nisp,taps_domain_v4,132,3.1547261973322325,17.97838613988285,leave_session_64
throughput_opt,acd_nisp,taps_domain_v4,132,0.0007153866453739224,0.007677803057843775,leave_session_64
balanced,acd_nisp,taps_domain_v4,132,0.02986627042059846,0.1755320023328357,leave_session_64
p95_opt,acd_nisp,taps_admission_v4,216,4.320462539127053,13.218883769037527,leave_session_64
throughput_opt,acd_nisp,taps_admission_v4,216,0.006533789979596721,0.02111204141451979,leave_session_64
balanced,acd_nisp,taps_admission_v4,216,0.041099461697378464,0.11754834192919307,leave_session_64
p95_opt,acd_nisp,taps_unified_v5,111,3.49695596003781,10.789765527060148,leave_session_64
throughput_opt,acd_nisp,taps_unified_v5,111,0.007485911524453201,0.021376494945250145,leave_session_64
balanced,acd_nisp,taps_unified_v5,111,0.0419978661640812,0.13699997745814957,leave_session_64
p95_opt,acd_nisp,taps_unified_adaptive_v6,112,3.5025816993444963,13.021665867648771,leave_session_64
throughput_opt,acd_nisp,taps_unified_adaptive_v6,112,0.00786292234164683,0.02485649622052421,leave_session_64
balanced,acd_nisp,taps_unified_adaptive_v6,112,0.036949026518575956,0.1331796369492004,leave_session_64
p95_opt,taps_domain_v4,taps_admission_v4,132,3.1756331242684297,15.06157534725473,leave_session_64
throughput_opt,taps_domain_v4,taps_admission_v4,132,0.004876435432313531,0.015616613314947734,leave_session_64
balanced,taps_domain_v4,taps_admission_v4,132,0.02884114134854341,0.1319645944193427,leave_session_64
p95_opt,taps_domain_v4,taps_unified_v5,86,3.37134117529941,14.91602759227366,leave_session_64
throughput_opt,taps_domain_v4,taps_unified_v5,86,0.004862999225866296,0.01566316567081778,leave_session_64
balanced,taps_domain_v4,taps_unified_v5,86,0.03783408180757422,0.12357611045057418,leave_session_64
p95_opt,taps_domain_v4,taps_unified_adaptive_v6,86,3.036902279433095,14.379539057250549,leave_session_64
throughput_opt,taps_domain_v4,taps_unified_adaptive_v6,86,0.005246650167822123,0.015886578256351157,leave_session_64
balanced,taps_domain_v4,taps_unified_adaptive_v6,86,0.03537467651901807,0.124452316772558,leave_session_64
p95_opt,taps_admission_v4,taps_unified_v5,111,3.423243337866179,12.76284764735655,leave_session_64
throughput_opt,taps_admission_v4,taps_unified_v5,111,0.0009836244564096499,0.0047398177805809,leave_session_64
balanced,taps_admission_v4,taps_unified_v5,111,0.0364886902025921,0.13346031837359634,leave_session_64
p95_opt,taps_admission_v4,taps_unified_adaptive_v6,112,2.605634089265269,14.193668508631852,leave_session_64
throughput_opt,taps_admission_v4,taps_unified_adaptive_v6,112,0.0012298729167218615,0.006737199090270967,leave_session_64
balanced,taps_admission_v4,taps_unified_adaptive_v6,112,0.025232387223360617,0.14913914035204515,leave_session_64
p95_opt,taps_unified_v5,taps_unified_adaptive_v6,110,2.200083813201592,12.085338793891815,leave_session_64
throughput_opt,taps_unified_v5,taps_unified_adaptive_v6,110,0.0008859183834585751,0.006670087557568338,leave_session_64
balanced,taps_unified_v5,taps_unified_adaptive_v6,110,0.02484763379147062,0.11136434534156893,leave_session_64
p95_opt,reactive_admission,acd_nisp,202,1.0,0.0,leave_session_128
throughput_opt,reactive_admission,acd_nisp,202,1.0,0.0,leave_session_128
balanced,reactive_admission,acd_nisp,202,1.0,0.0,leave_session_128
p95_opt,reactive_admission,taps_domain_v4,128,3.9833265190875515,21.175328152836194,leave_session_128
throughput_opt,reactive_admission,taps_domain_v4,128,0.0008376503464180905,0.007272937833824329,leave_session_128
balanced,reactive_admission,taps_domain_v4,128,0.03224901641613829,0.2012637583792144,leave_session_128
p95_opt,reactive_admission,taps_admission_v4,202,5.837232079872416,27.12712330606442,leave_session_128
throughput_opt,reactive_admission,taps_admission_v4,202,0.005166730732377674,0.02558802866302785,leave_session_128
balanced,reactive_admission,taps_admission_v4,202,0.05890788232702021,0.2924548655675583,leave_session_128
p95_opt,reactive_admission,taps_unified_v5,116,2.989341161728758,11.90346010507665,leave_session_128
throughput_opt,reactive_admission,taps_unified_v5,116,0.007463976286658187,0.021306176252953106,leave_session_128
balanced,reactive_admission,taps_unified_v5,116,0.0364090052795175,0.12285030878104958,leave_session_128
p95_opt,reactive_admission,taps_unified_adaptive_v6,116,2.482220906199405,12.201690931665208,leave_session_128
throughput_opt,reactive_admission,taps_unified_adaptive_v6,116,0.007916596065845594,0.021935037654168855,leave_session_128
balanced,reactive_admission,taps_unified_adaptive_v6,116,0.02611182968208465,0.11586481527826502,leave_session_128
p95_opt,acd_nisp,taps_domain_v4,128,3.9833265190875515,21.175328152836194,leave_session_128
throughput_opt,acd_nisp,taps_domain_v4,128,0.0008376503464180905,0.007272937833824329,leave_session_128
balanced,acd_nisp,taps_domain_v4,128,0.03224901641613829,0.2012637583792144,leave_session_128
p95_opt,acd_nisp,taps_admission_v4,202,5.837232079872416,27.12712330606442,leave_session_128
throughput_opt,acd_nisp,taps_admission_v4,202,0.005166730732377674,0.02558802866302785,leave_session_128
balanced,acd_nisp,taps_admission_v4,202,0.05890788232702021,0.2924548655675583,leave_session_128
p95_opt,acd_nisp,taps_unified_v5,116,2.989341161728758,11.90346010507665,leave_session_128
throughput_opt,acd_nisp,taps_unified_v5,116,0.007463976286658187,0.021306176252953106,leave_session_128
balanced,acd_nisp,taps_unified_v5,116,0.0364090052795175,0.12285030878104958,leave_session_128
p95_opt,acd_nisp,taps_unified_adaptive_v6,116,2.482220906199405,12.201690931665208,leave_session_128
throughput_opt,acd_nisp,taps_unified_adaptive_v6,116,0.007916596065845594,0.021935037654168855,leave_session_128
balanced,acd_nisp,taps_unified_adaptive_v6,116,0.02611182968208465,0.11586481527826502,leave_session_128
p95_opt,taps_domain_v4,taps_admission_v4,128,3.801083787292935,22.40211289263816,leave_session_128
throughput_opt,taps_domain_v4,taps_admission_v4,128,0.006943508655155181,0.02389841310083566,leave_session_128
balanced,taps_domain_v4,taps_admission_v4,128,0.03739608419070567,0.19795770771699056,leave_session_128
p95_opt,taps_domain_v4,taps_unified_v5,95,5.191667651551953,20.37037193153296,leave_session_128
throughput_opt,taps_domain_v4,taps_unified_v5,95,0.007211168224102414,0.022594716341663924,leave_session_128
balanced,taps_domain_v4,taps_unified_v5,95,0.0515670008971256,0.2014343665970053,leave_session_128
p95_opt,taps_domain_v4,taps_unified_adaptive_v6,95,5.090271779469971,21.538792790514456,leave_session_128
throughput_opt,taps_domain_v4,taps_unified_adaptive_v6,95,0.007405910677191169,0.023935518963798502,leave_session_128
balanced,taps_domain_v4,taps_unified_adaptive_v6,95,0.04535186604774166,0.20857490579973126,leave_session_128
p95_opt,taps_admission_v4,taps_unified_v5,116,4.127982454856678,13.883689835951722,leave_session_128
throughput_opt,taps_admission_v4,taps_unified_v5,116,0.0011028155581861566,0.00578748717820186,leave_session_128
balanced,taps_admission_v4,taps_unified_v5,116,0.04179997282541771,0.14646741038593308,leave_session_128
p95_opt,taps_admission_v4,taps_unified_adaptive_v6,116,1.5959471756517942,13.901800741822319,leave_session_128
throughput_opt,taps_admission_v4,taps_unified_adaptive_v6,116,0.001379109775799942,0.007514386369729726,leave_session_128
balanced,taps_admission_v4,taps_unified_adaptive_v6,116,0.016724672809224815,0.1360773876036726,leave_session_128
p95_opt,taps_unified_v5,taps_unified_adaptive_v6,112,2.6379937517354644,11.495241446386096,leave_session_128
throughput_opt,taps_unified_v5,taps_unified_adaptive_v6,112,0.0009085354535588483,0.005734915552460566,leave_session_128
balanced,taps_unified_v5,taps_unified_adaptive_v6,112,0.02982049409758268,0.10752292170200094,leave_session_128
p95_opt,reactive_admission,acd_nisp,240,1.0,0.0,leave_memory_8
throughput_opt,reactive_admission,acd_nisp,240,1.0,0.0,leave_memory_8
balanced,reactive_admission,acd_nisp,240,1.0,0.0,leave_memory_8
p95_opt,reactive_admission,taps_domain_v4,146,4.279172576583495,21.677031703929103,leave_memory_8
throughput_opt,reactive_admission,taps_domain_v4,146,0.0008190889647875657,0.006911585327153648,leave_memory_8
balanced,reactive_admission,taps_domain_v4,146,0.040606689830516185,0.20167782828336608,leave_memory_8
p95_opt,reactive_admission,taps_admission_v4,240,5.129808301178919,21.232711657868766,leave_memory_8
throughput_opt,reactive_admission,taps_admission_v4,240,0.01286239365088546,0.027152764669279607,leave_memory_8
balanced,reactive_admission,taps_admission_v4,240,0.05230255688818479,0.2511256439886527,leave_memory_8
p95_opt,reactive_admission,taps_unified_v5,159,2.9686480489577454,11.97016227460305,leave_memory_8
throughput_opt,reactive_admission,taps_unified_v5,159,0.012975320516489183,0.029946907256062878,leave_memory_8
balanced,reactive_admission,taps_unified_v5,159,0.04154469179812488,0.1359687688609716,leave_memory_8
p95_opt,reactive_admission,taps_unified_adaptive_v6,159,2.946669143083396,13.93255084525627,leave_memory_8
throughput_opt,reactive_admission,taps_unified_adaptive_v6,159,0.012411429541186965,0.02866691913038563,leave_memory_8
balanced,reactive_admission,taps_unified_adaptive_v6,159,0.029417042878379124,0.13317863098010552,leave_memory_8
p95_opt,acd_nisp,taps_domain_v4,146,4.279172576583495,21.677031703929103,leave_memory_8
throughput_opt,acd_nisp,taps_domain_v4,146,0.0008190889647875657,0.006911585327153648,leave_memory_8
balanced,acd_nisp,taps_domain_v4,146,0.040606689830516185,0.20167782828336608,leave_memory_8
p95_opt,acd_nisp,taps_admission_v4,240,5.129808301178919,21.232711657868766,leave_memory_8
throughput_opt,acd_nisp,taps_admission_v4,240,0.01286239365088546,0.027152764669279607,leave_memory_8
balanced,acd_nisp,taps_admission_v4,240,0.05230255688818479,0.2511256439886527,leave_memory_8
p95_opt,acd_nisp,taps_unified_v5,159,2.9686480489577454,11.97016227460305,leave_memory_8
throughput_opt,acd_nisp,taps_unified_v5,159,0.012975320516489183,0.029946907256062878,leave_memory_8
balanced,acd_nisp,taps_unified_v5,159,0.04154469179812488,0.1359687688609716,leave_memory_8
p95_opt,acd_nisp,taps_unified_adaptive_v6,159,2.946669143083396,13.93255084525627,leave_memory_8
throughput_opt,acd_nisp,taps_unified_adaptive_v6,159,0.012411429541186965,0.02866691913038563,leave_memory_8
balanced,acd_nisp,taps_unified_adaptive_v6,159,0.029417042878379124,0.13317863098010552,leave_memory_8
p95_opt,taps_domain_v4,taps_admission_v4,146,3.9128250514513234,22.61548052273016,leave_memory_8
throughput_opt,taps_domain_v4,taps_admission_v4,146,0.01276970836846849,0.02587150901532219,leave_memory_8
balanced,taps_domain_v4,taps_admission_v4,146,0.05005237441857968,0.19711714229492927,leave_memory_8
p95_opt,taps_domain_v4,taps_unified_v5,126,3.8946530250641045,24.012969014269885,leave_memory_8
throughput_opt,taps_domain_v4,taps_unified_v5,126,0.014105088303682557,0.02581291981478762,leave_memory_8
balanced,taps_domain_v4,taps_unified_v5,126,0.05016140203492529,0.1969141308487778,leave_memory_8
p95_opt,taps_domain_v4,taps_unified_adaptive_v6,126,4.883083113084158,24.06396898650295,leave_memory_8
throughput_opt,taps_domain_v4,taps_unified_adaptive_v6,126,0.014266227710233843,0.026087728270222713,leave_memory_8
balanced,taps_domain_v4,taps_unified_adaptive_v6,126,0.05388445437241487,0.21551465322916863,leave_memory_8
p95_opt,taps_admission_v4,taps_unified_v5,159,3.016307875274247,14.072886147746852,leave_memory_8
throughput_opt,taps_admission_v4,taps_unified_v5,159,0.0008423753067664961,0.006090838607526212,leave_memory_8
balanced,taps_admission_v4,taps_unified_v5,159,0.030681178623100304,0.15376183369504678,leave_memory_8
p95_opt,taps_admission_v4,taps_unified_adaptive_v6,159,1.63182899044795,11.959048342757951,leave_memory_8
throughput_opt,taps_admission_v4,taps_unified_adaptive_v6,159,0.0009964416717094474,0.006793661507341358,leave_memory_8
balanced,taps_admission_v4,taps_unified_adaptive_v6,159,0.016952004863690383,0.13281866475255188,leave_memory_8
p95_opt,taps_unified_v5,taps_unified_adaptive_v6,154,2.3311535132224925,11.829360766979304,leave_memory_8
throughput_opt,taps_unified_v5,taps_unified_adaptive_v6,154,0.0006497916244246329,0.004887418115910732,leave_memory_8
balanced,taps_unified_v5,taps_unified_adaptive_v6,154,0.023665303927407566,0.1179964056563587,leave_memory_8
p95_opt,reactive_admission,acd_nisp,238,1.0,0.0,leave_memory_16
throughput_opt,reactive_admission,acd_nisp,238,1.0,0.0,leave_memory_16
balanced,reactive_admission,acd_nisp,238,1.0,0.0,leave_memory_16
p95_opt,reactive_admission,taps_domain_v4,148,3.8137497014330677,15.32058548870671,leave_memory_16
throughput_opt,reactive_admission,taps_domain_v4,148,0.00056566829063866,0.005426208952142162,leave_memory_16
balanced,reactive_admission,taps_domain_v4,148,0.039046511312220186,0.16499158384170048,leave_memory_16
p95_opt,reactive_admission,taps_admission_v4,238,5.2176338964351405,22.377984157052342,leave_memory_16
throughput_opt,reactive_admission,taps_admission_v4,238,0.012873808504648279,0.027461894743615704,leave_memory_16
balanced,reactive_admission,taps_admission_v4,238,0.053637933695687055,0.26025051507116675,leave_memory_16
p95_opt,reactive_admission,taps_unified_v5,126,2.8463536105874345,11.459676522287161,leave_memory_16
throughput_opt,reactive_admission,taps_unified_v5,126,0.013407988207899863,0.026399639949981506,leave_memory_16
balanced,reactive_admission,taps_unified_v5,126,0.04050173124621209,0.12491676469524471,leave_memory_16
p95_opt,reactive_admission,taps_unified_adaptive_v6,126,3.2213743093558107,13.20186003917596,leave_memory_16
throughput_opt,reactive_admission,taps_unified_adaptive_v6,126,0.01282702118799623,0.026473880641198533,leave_memory_16
balanced,reactive_admission,taps_unified_adaptive_v6,126,0.03508360719057462,0.1410723025586552,leave_memory_16
p95_opt,acd_nisp,taps_domain_v4,148,3.8137497014330677,15.32058548870671,leave_memory_16
throughput_opt,acd_nisp,taps_domain_v4,148,0.00056566829063866,0.005426208952142162,leave_memory_16
balanced,acd_nisp,taps_domain_v4,148,0.039046511312220186,0.16499158384170048,leave_memory_16
p95_opt,acd_nisp,taps_admission_v4,238,5.2176338964351405,22.377984157052342,leave_memory_16
throughput_opt,acd_nisp,taps_admission_v4,238,0.012873808504648279,0.027461894743615704,leave_memory_16
balanced,acd_nisp,taps_admission_v4,238,0.053637933695687055,0.26025051507116675,leave_memory_16
p95_opt,acd_nisp,taps_unified_v5,126,2.8463536105874345,11.459676522287161,leave_memory_16
throughput_opt,acd_nisp,taps_unified_v5,126,0.013407988207899863,0.026399639949981506,leave_memory_16
balanced,acd_nisp,taps_unified_v5,126,0.04050173124621209,0.12491676469524471,leave_memory_16
p95_opt,acd_nisp,taps_unified_adaptive_v6,126,3.2213743093558107,13.20186003917596,leave_memory_16
throughput_opt,acd_nisp,taps_unified_adaptive_v6,126,0.01282702118799623,0.026473880641198533,leave_memory_16
balanced,acd_nisp,taps_unified_adaptive_v6,126,0.03508360719057462,0.1410723025586552,leave_memory_16
p95_opt,taps_domain_v4,taps_admission_v4,148,3.664767060732345,19.21784080606425,leave_memory_16
throughput_opt,taps_domain_v4,taps_admission_v4,148,0.011144558269245472,0.025843563834192416,leave_memory_16
balanced,taps_domain_v4,taps_admission_v4,148,0.05134459615490612,0.18639733670215286,leave_memory_16
p95_opt,taps_domain_v4,taps_unified_v5,98,3.9914910937239956,20.210692558080577,leave_memory_16
throughput_opt,taps_domain_v4,taps_unified_v5,98,0.010976787010296654,0.025090087618390034,leave_memory_16
balanced,taps_domain_v4,taps_unified_v5,98,0.04791772995415461,0.1540192596950974,leave_memory_16
p95_opt,taps_domain_v4,taps_unified_adaptive_v6,98,4.5282005614093395,24.883037876043588,leave_memory_16
throughput_opt,taps_domain_v4,taps_unified_adaptive_v6,98,0.01118494576805193,0.024619370890580857,leave_memory_16
balanced,taps_domain_v4,taps_unified_adaptive_v6,98,0.052979017420130996,0.22403523388893104,leave_memory_16
p95_opt,taps_admission_v4,taps_unified_v5,126,2.9376142905299814,11.793211957591385,leave_memory_16
throughput_opt,taps_admission_v4,taps_unified_v5,126,0.00100820467849064,0.005674497679047675,leave_memory_16
balanced,taps_admission_v4,taps_unified_v5,126,0.03311998330678215,0.12696452300612815,leave_memory_16
p95_opt,taps_admission_v4,taps_unified_adaptive_v6,126,1.8560015605637161,11.03363894602626,leave_memory_16
throughput_opt,taps_admission_v4,taps_unified_adaptive_v6,126,0.0009090354950591498,0.006183346733743995,leave_memory_16
balanced,taps_admission_v4,taps_unified_adaptive_v6,126,0.019984219000871023,0.11527755917439456,leave_memory_16
p95_opt,taps_unified_v5,taps_unified_adaptive_v6,123,1.998693344622012,11.205058973820108,leave_memory_16
throughput_opt,taps_unified_v5,taps_unified_adaptive_v6,123,0.0006014500298226289,0.004609148408755821,leave_memory_16
balanced,taps_unified_v5,taps_unified_adaptive_v6,123,0.0230901739276555,0.12149277160144722,leave_memory_16
p95_opt,reactive_admission,acd_nisp,241,1.0,0.0,leave_memory_32
throughput_opt,reactive_admission,acd_nisp,241,1.0,0.0,leave_memory_32
balanced,reactive_admission,acd_nisp,241,1.0,0.0,leave_memory_32
p95_opt,reactive_admission,taps_domain_v4,154,3.291852200583964,19.579404905930172,leave_memory_32
throughput_opt,reactive_admission,taps_domain_v4,154,0.0008462399701577509,0.006098379794758631,leave_memory_32
balanced,reactive_admission,taps_domain_v4,154,0.03320690770707663,0.1993844757513082,leave_memory_32
p95_opt,reactive_admission,taps_admission_v4,241,5.068403204652675,19.503508693371295,leave_memory_32
throughput_opt,reactive_admission,taps_admission_v4,241,0.013096934301798556,0.027638933037737845,leave_memory_32
balanced,reactive_admission,taps_admission_v4,241,0.054062933173184544,0.2374008584769789,leave_memory_32
p95_opt,reactive_admission,taps_unified_v5,107,3.0591454918269125,12.938276794525233,leave_memory_32
throughput_opt,reactive_admission,taps_unified_v5,107,0.013810981650786288,0.02798582715932434,leave_memory_32
balanced,reactive_admission,taps_unified_v5,107,0.04059906919158077,0.13590229020459058,leave_memory_32
p95_opt,reactive_admission,taps_unified_adaptive_v6,107,3.6438843288011586,12.541985361396154,leave_memory_32
throughput_opt,reactive_admission,taps_unified_adaptive_v6,107,0.01382289061231766,0.027761497303700738,leave_memory_32
balanced,reactive_admission,taps_unified_adaptive_v6,107,0.036304282703888774,0.11993572316160481,leave_memory_32
p95_opt,acd_nisp,taps_domain_v4,154,3.291852200583964,19.579404905930172,leave_memory_32
throughput_opt,acd_nisp,taps_domain_v4,154,0.0008462399701577509,0.006098379794758631,leave_memory_32
balanced,acd_nisp,taps_domain_v4,154,0.03320690770707663,0.1993844757513082,leave_memory_32
p95_opt,acd_nisp,taps_admission_v4,241,5.068403204652675,19.503508693371295,leave_memory_32
throughput_opt,acd_nisp,taps_admission_v4,241,0.013096934301798556,0.027638933037737845,leave_memory_32
balanced,acd_nisp,taps_admission_v4,241,0.054062933173184544,0.2374008584769789,leave_memory_32
p95_opt,acd_nisp,taps_unified_v5,107,3.0591454918269125,12.938276794525233,leave_memory_32
throughput_opt,acd_nisp,taps_unified_v5,107,0.013810981650786288,0.02798582715932434,leave_memory_32
balanced,acd_nisp,taps_unified_v5,107,0.04059906919158077,0.13590229020459058,leave_memory_32
p95_opt,acd_nisp,taps_unified_adaptive_v6,107,3.6438843288011586,12.541985361396154,leave_memory_32
throughput_opt,acd_nisp,taps_unified_adaptive_v6,107,0.01382289061231766,0.027761497303700738,leave_memory_32
balanced,acd_nisp,taps_unified_adaptive_v6,107,0.036304282703888774,0.11993572316160481,leave_memory_32
p95_opt,taps_domain_v4,taps_admission_v4,154,3.5605276765796017,20.923188975655737,leave_memory_32
throughput_opt,taps_domain_v4,taps_admission_v4,154,0.012863541100080807,0.025461194258633413,leave_memory_32
balanced,taps_domain_v4,taps_admission_v4,154,0.04889835011710861,0.18248325611938096,leave_memory_32
p95_opt,taps_domain_v4,taps_unified_v5,84,3.4766023793594485,23.769544782256457,leave_memory_32
throughput_opt,taps_domain_v4,taps_unified_v5,84,0.014246942272300465,0.02537510964536784,leave_memory_32
balanced,taps_domain_v4,taps_unified_v5,84,0.05097947439841222,0.20183447741152238,leave_memory_32
p95_opt,taps_domain_v4,taps_unified_adaptive_v6,84,4.232222868818283,24.136229293455763,leave_memory_32
throughput_opt,taps_domain_v4,taps_unified_adaptive_v6,84,0.014997530774571104,0.024485894023669547,leave_memory_32
balanced,taps_domain_v4,taps_unified_adaptive_v6,84,0.05311990658857024,0.21072928622982867,leave_memory_32
p95_opt,taps_admission_v4,taps_unified_v5,107,3.1273656480644982,15.439293617508913,leave_memory_32
throughput_opt,taps_admission_v4,taps_unified_v5,107,0.0009845158120939412,0.006025437364000056,leave_memory_32
balanced,taps_admission_v4,taps_unified_v5,107,0.03578237998285399,0.1657481279003239,leave_memory_32
p95_opt,taps_admission_v4,taps_unified_adaptive_v6,107,2.1864184896781818,10.827273599390661,leave_memory_32
throughput_opt,taps_admission_v4,taps_unified_adaptive_v6,107,0.0014446505504786232,0.006659800118523217,leave_memory_32
balanced,taps_admission_v4,taps_unified_adaptive_v6,107,0.024361724215757795,0.12560270483044134,leave_memory_32
p95_opt,taps_unified_v5,taps_unified_adaptive_v6,104,2.272152345947017,10.07483867267371,leave_memory_32
throughput_opt,taps_unified_v5,taps_unified_adaptive_v6,104,0.0008550870015508396,0.005838354998116071,leave_memory_32
balanced,taps_unified_v5,taps_unified_adaptive_v6,104,0.0238042098011452,0.11257686663613216,leave_memory_32
p95_opt,reactive_admission,acd_nisp,241,1.0,0.0,leave_memory_64
throughput_opt,reactive_admission,acd_nisp,241,1.0,0.0,leave_memory_64
balanced,reactive_admission,acd_nisp,241,1.0,0.0,leave_memory_64
p95_opt,reactive_admission,taps_domain_v4,149,3.9380663852721938,18.53870889475724,leave_memory_64
throughput_opt,reactive_admission,taps_domain_v4,149,0.000647339631822467,0.005516659235731921,leave_memory_64
balanced,reactive_admission,taps_domain_v4,149,0.04163333303599037,0.19474281924779224,leave_memory_64
p95_opt,reactive_admission,taps_admission_v4,241,5.263449152505876,20.226721085972496,leave_memory_64
throughput_opt,reactive_admission,taps_admission_v4,241,0.012295531294102859,0.027929631667890108,leave_memory_64
balanced,reactive_admission,taps_admission_v4,241,0.059535814310420994,0.2423201276830668,leave_memory_64
p95_opt,reactive_admission,taps_unified_v5,100,3.02696851285852,11.581466579266966,leave_memory_64
throughput_opt,reactive_admission,taps_unified_v5,100,0.013300264006108078,0.030239109238750006,leave_memory_64
balanced,reactive_admission,taps_unified_v5,100,0.04036318159372057,0.1388915046953539,leave_memory_64
p95_opt,reactive_admission,taps_unified_adaptive_v6,100,3.3954602164446976,14.470229719316283,leave_memory_64
throughput_opt,reactive_admission,taps_unified_adaptive_v6,100,0.013505285377996524,0.028081042206805212,leave_memory_64
balanced,reactive_admission,taps_unified_adaptive_v6,100,0.033793587257299175,0.1453730563764003,leave_memory_64
p95_opt,acd_nisp,taps_domain_v4,149,3.9380663852721938,18.53870889475724,leave_memory_64
throughput_opt,acd_nisp,taps_domain_v4,149,0.000647339631822467,0.005516659235731921,leave_memory_64
balanced,acd_nisp,taps_domain_v4,149,0.04163333303599037,0.19474281924779224,leave_memory_64
p95_opt,acd_nisp,taps_admission_v4,241,5.263449152505876,20.226721085972496,leave_memory_64
throughput_opt,acd_nisp,taps_admission_v4,241,0.012295531294102859,0.027929631667890108,leave_memory_64
balanced,acd_nisp,taps_admission_v4,241,0.059535814310420994,0.2423201276830668,leave_memory_64
p95_opt,acd_nisp,taps_unified_v5,100,3.02696851285852,11.581466579266966,leave_memory_64
throughput_opt,acd_nisp,taps_unified_v5,100,0.013300264006108078,0.030239109238750006,leave_memory_64
balanced,acd_nisp,taps_unified_v5,100,0.04036318159372057,0.1388915046953539,leave_memory_64
p95_opt,acd_nisp,taps_unified_adaptive_v6,100,3.3954602164446976,14.470229719316283,leave_memory_64
throughput_opt,acd_nisp,taps_unified_adaptive_v6,100,0.013505285377996524,0.028081042206805212,leave_memory_64
balanced,acd_nisp,taps_unified_adaptive_v6,100,0.033793587257299175,0.1453730563764003,leave_memory_64
p95_opt,taps_domain_v4,taps_admission_v4,149,4.184222551598162,20.895960173936565,leave_memory_64
throughput_opt,taps_domain_v4,taps_admission_v4,149,0.011762384345510114,0.026038620673329217,leave_memory_64
balanced,taps_domain_v4,taps_admission_v4,149,0.05190862788854678,0.1760884828254109,leave_memory_64
p95_opt,taps_domain_v4,taps_unified_v5,79,5.176627139999184,18.43206964053653,leave_memory_64
throughput_opt,taps_domain_v4,taps_unified_v5,79,0.013067595905055872,0.026416802406202682,leave_memory_64
balanced,taps_domain_v4,taps_unified_v5,79,0.056276765111732074,0.17479845694125434,leave_memory_64
p95_opt,taps_domain_v4,taps_unified_adaptive_v6,79,5.289549815693207,18.423811768993595,leave_memory_64
throughput_opt,taps_domain_v4,taps_unified_adaptive_v6,79,0.01186658296217439,0.027418984593756187,leave_memory_64
balanced,taps_domain_v4,taps_unified_adaptive_v6,79,0.06072924319095507,0.17641989350419593,leave_memory_64
p95_opt,taps_admission_v4,taps_unified_v5,100,3.1300300217111436,14.066547861880926,leave_memory_64
throughput_opt,taps_admission_v4,taps_unified_v5,100,0.000963643983234932,0.005754318250625091,leave_memory_64
balanced,taps_admission_v4,taps_unified_v5,100,0.0376102910829214,0.15181031027589484,leave_memory_64
p95_opt,taps_admission_v4,taps_unified_adaptive_v6,100,1.8869607440067822,13.3692312553173,leave_memory_64
throughput_opt,taps_admission_v4,taps_unified_adaptive_v6,100,0.0012144953932751103,0.007485914618184713,leave_memory_64
balanced,taps_admission_v4,taps_unified_adaptive_v6,100,0.019297949075406204,0.1606274459967108,leave_memory_64
p95_opt,taps_unified_v5,taps_unified_adaptive_v6,96,2.179435010034817,11.650237528660385,leave_memory_64
