policy,status,jct,jct_delta_vs_naive,jct_ratio_vs_naive,time_to_first_success,time_to_first_success_delta_vs_naive,time_to_first_success_ratio_vs_naive,prefill_tokens_avoided,prefill_tokens_avoided_delta_vs_naive,prefill_tokens_avoided_ratio_vs_naive,branch_wasted_tokens,branch_wasted_tokens_delta_vs_naive,branch_wasted_tokens_ratio_vs_naive,resume_prefill_tokens,resume_prefill_tokens_delta_vs_naive,resume_prefill_tokens_ratio_vs_naive,region_utilization,region_utilization_delta_vs_naive,region_utilization_ratio_vs_naive
naive_wafer,ok,16.558274022031082,0.0,1.0,13.174641791353011,0.0,1.0,0.0,,,8385.0,0.0,1.0,3290.0,0.0,1.0,0.21441919765166362,0.0,1.0
static_branch_pinning,ok,16.558274022031082,0.0,1.0,13.174641791353011,0.0,1.0,0.0,,,8385.0,0.0,1.0,3290.0,0.0,1.0,0.21441919765166362,0.0,1.0
wafer_fcfs,ok,16.558274022031082,0.0,1.0,13.174641791353011,0.0,1.0,0.0,,,8385.0,0.0,1.0,3290.0,0.0,1.0,0.21441919765166362,0.0,1.0
acd_only,ok,16.549992588558162,-0.008281433472919986,0.9994998613103092,13.166818338213881,-0.00782345313912991,0.999406173369794,3675.0,,,8385.0,0.0,1.0,1070.0,-2220.0,0.3252279635258359,0.2139168316240939,-0.0005023660275697284,0.9976570846590619
acd_bes,ok,16.549992588558162,-0.008281433472919986,0.9994998613103092,13.166818338213881,-0.00782345313912991,0.999406173369794,3675.0,,,8385.0,0.0,1.0,1070.0,-2220.0,0.3252279635258359,0.2139168316240939,-0.0005023660275697284,0.9976570846590619
acd_nisp,ok,16.548541338844302,-0.009732683186779667,0.9994122163231608,13.164870299144587,-0.009771492208423993,0.9992583105967376,4620.0,,,8385.0,0.0,1.0,125.0,-3165.0,0.037993920972644375,0.21378746102530277,-0.0006317366263608459,0.9970537310405053
full_agentweaver,ok,13.63776265309719,-2.9205113689338926,0.8236222347179362,13.164870299144587,-0.009771492208423993,0.9992583105967376,3539.0,,,4921.0,-3464.0,0.5868813357185451,90.0,-3200.0,0.02735562310030395,0.22400559373674095,0.009586396085077331,1.0447086650359125
