run_id,scenario,instance_id,policy,mesh_rows,mesh_cols,branch_fanout,jct,time_to_first_success,success_any,prefill_tokens,prefill_tokens_avoided,kv_hit_tokens,kv_miss_tokens,noc_bytes,avg_hops,hotspot_ratio,region_utilization,tool_blocked_region_time,blocked_compute_time_avoided,state_migration_exposed_latency,branch_wasted_tokens,safe_cancellation_savings,hot_count,warm_count,cold_count,resume_prefill_tokens,p50,p95,p99,link_bandwidth_TBps
h100calib_pr2_v2_1,AGGREGATE,AGGREGATE,full_agentweaver,4,4,4.4,101.04061068165169,96.79120428547246,True,99498,78665,78665,99498,3938902016.0,1.0944444444444446,2.549481812639707,0.3150531279567567,0.0,1115.2085476097354,0.0,111864,58204,18,4,0,14186,19.56205728395149,315.9023378702496,364.9574353205137,0.25
h100calib_pr2_v2_1,AGGREGATE,AGGREGATE,full_agentweaver,4,4,4.4,101.04027588444208,96.79077404490927,True,99498,78665,78665,99498,3938902016.0,1.0944444444444446,2.549481812639707,0.315045229604909,0.0,1115.2085476097354,0.0,111864,58204,18,4,0,14186,19.561932388719487,315.90223795406405,364.957315421091,0.5
h100calib_pr2_v2_1,AGGREGATE,AGGREGATE,full_agentweaver,4,4,4.4,101.0401084858373,96.79055892462766,True,99498,78665,78665,99498,3938902016.0,1.0944444444444446,2.549481812639707,0.3150412802626571,0.0,1115.2085476097354,0.0,111864,58204,18,4,0,14186,19.561869941103488,315.90218799597125,364.9572554713796,1
h100calib_pr2_v2_1,AGGREGATE,AGGREGATE,full_agentweaver,4,4,4.4,101.04002478653489,96.79045136448687,True,99498,78665,78665,99498,3938902016.0,1.0944444444444446,2.549481812639707,0.31503930554994647,0.0,1115.2085476097354,0.0,111864,58204,18,4,0,14186,19.56183871729549,315.9021630169248,364.95722549652396,2
h100calib_pr2_v2_1,AGGREGATE,AGGREGATE,full_agentweaver,4,4,4.4,101.03998293688369,96.79039758441647,True,99498,78665,78665,99498,3938902016.0,1.0944444444444446,2.549481812639707,0.31503831818319467,0.0,1115.2085476097354,0.0,111864,58204,18,4,0,14186,19.56182310539149,315.9021505274016,364.9572105090961,4
h100calib_pr2_v2_1,AGGREGATE,AGGREGATE,full_agentweaver,4,4,4.4,101.03996201205808,96.79037069438127,True,99498,78665,78665,99498,3938902016.0,1.0944444444444446,2.549481812639707,0.3150378244972195,0.0,1115.2085476097354,0.0,111864,58204,18,4,0,14186,19.56181529943949,315.90214428264,364.95720301538216,8
