critical_path_length,success_critical_path,first_success_branch,wasted_sibling_work_after_first_success,branch_join_wait,tool_blocked_duration,llm_duration,repeated_prefill_on_critical_path,branch_fanout
17.09692931175232,13.716095924377441,b2,560,3.380833387374878,7.135178089141846,9.406512022018433,996,4
16.588934183120728,13.185597896575928,b2,560,3.4033362865448,7.1372902393341064,9.403985977172852,996,4
16.550913333892822,13.152672529220581,b2,560,3.398240804672241,7.1392130851745605,9.380088567733765,996,4
16.578346252441406,13.16968035697937,b2,560,3.408665895462036,7.144669055938721,9.394044637680054,996,4
16.55701208114624,13.148879289627075,b2,560,3.408132791519165,7.14255428314209,9.383479118347168,996,4
