mode,run_id,shared_prefix_tokens_target,shared_prefix_tokens_actual,unique_suffix_tokens_target,unique_suffix_tokens_actual,num_requests,output_tokens,repeat,total_e2e_latency,per_request_latency_mean,per_request_ttft_mean,per_request_decode_time_mean,prefix_token_ids_exact_match,client_repeated_prefix_tokens,stream,output_length_control_requested,num_success,num_failed,status,error,prefix_cache_queries_delta,prefix_cache_hits_delta,cached_prompt_tokens_delta,prompt_tokens_delta,generation_tokens_delta,num_requests_running_delta,num_requests_waiting_delta,gpu_kv_cache_usage_delta,request_queue_time_delta,request_prefill_time_delta,request_decode_time_delta,ttft_delta,tpot_delta,e2e_latency_delta,prefix_cache_metrics_reliable,metrics_error
prefix,pr2_v2,1024,1037,256,264,8,128,1,1.386289119720459,1.3328366577625275,0.17431390285491943,1.158522754907608,True,7168,True,True,8,0,ok,,10640.0,10624.0,10624.0,10640.0,1024.0,0.0,0.0,0.0,0.0003301333636045456,0.1917954315431416,9.285264064092189,0.8447692394256592,0.0,10.127940893173218,True,
prefix,pr2_v2,1024,1037,256,264,8,128,2,1.3863239288330078,1.3335199356079102,0.17487695813179016,1.15864297747612,True,7168,True,True,8,0,ok,,10640.0,10624.0,10624.0,10640.0,1024.0,0.0,0.0,0.0,0.00032453378662467003,0.19621192524209619,9.284541388042271,0.8476192951202393,0.0,10.1304030418396,True,
prefix,pr2_v2,1024,1037,512,520,2,128,0,1.2028379440307617,1.1939843893051147,0.05922675132751465,1.1347576379776,True,1024,True,True,2,0,ok,,3172.0,3168.0,3168.0,3172.0,256.0,0.0,0.0,0.0,1.3558194041252136e-05,0.027140324469655752,2.2712407326325774,0.0822596549987793,0.0,2.353468418121338,True,
prefix,pr2_v2,1024,1037,512,520,2,128,1,1.221134901046753,1.2062289714813232,0.07129251956939697,1.1349364519119263,True,1024,True,True,2,0,ok,,3172.0,3168.0,3168.0,3172.0,256.0,0.0,0.0,0.0,1.3835262507200241e-05,0.02735093468800187,2.271767795085907,0.08385109901428223,0.0,2.3555076122283936,True,
prefix,pr2_v2,1024,1037,512,520,2,128,2,1.2153372764587402,1.2021784782409668,0.06758701801300049,1.1345914602279663,True,1024,True,True,2,0,ok,,3172.0,3168.0,3168.0,3172.0,256.0,0.0,0.0,0.0,1.7683953046798706e-05,0.027744461316615343,2.2710632579401135,0.08210158348083496,0.0,2.353067636489868,True,
prefix,pr2_v2,1024,1037,512,520,4,128,0,1.2613086700439453,1.2418107986450195,0.09853571653366089,1.1432750821113586,True,3072,True,True,4,0,ok,,6344.0,6336.0,6336.0,6344.0,512.0,0.0,0.0,0.0,3.344286233186722e-05,0.060947086196392775,4.589397198986262,0.24796175956726074,0.0,4.837981939315796,True,
prefix,pr2_v2,1024,1037,512,520,4,128,1,1.2618844509124756,1.242841124534607,0.09767967462539673,1.1451614499092102,True,3072,True,True,4,0,ok,,6344.0,6336.0,6336.0,6344.0,512.0,0.0,0.0,0.0,3.227405250072479e-05,0.0609886571764946,4.59097999567166,0.25113391876220703,0.0,4.84247612953186,True,
prefix,pr2_v2,1024,1037,512,520,4,128,2,1.2639720439910889,1.2441070079803467,0.09882193803787231,1.1452850699424744,True,3072,True,True,4,0,ok,,6344.0,6336.0,6336.0,6344.0,512.0,0.0,0.0,0.0,4.8032496124506e-05,0.05913623608648777,4.585196161177009,0.2552213668823242,0.0,4.840386390686035,True,
prefix,pr2_v2,1024,1037,512,520,8,128,0,1.430295705795288,1.3698622286319733,0.20188847184181213,1.1679737567901611,True,7168,True,True,8,0,ok,,12688.0,12672.0,12672.0,12688.0,1024.0,0.0,0.0,0.0,0.00012411223724484444,0.12924886494874954,9.372536716982722,0.7518348693847656,0.0,10.126154899597168,True,
prefix,pr2_v2,1024,1037,512,520,8,128,1,1.4039318561553955,1.3492362201213837,0.18401619791984558,1.165220022201538,True,7168,True,True,8,0,ok,,12688.0,12672.0,12672.0,12688.0,1024.0,0.0,0.0,0.0,0.00034641893580555916,0.20040493831038475,9.354184423107654,0.8831465244293213,0.0,10.235898971557617,True,
