mode,run_id,shared_prefix_tokens_target,shared_prefix_tokens_actual,unique_suffix_tokens_target,unique_suffix_tokens_actual,num_requests,output_tokens,repeat,total_e2e_latency,per_request_latency_mean,per_request_ttft_mean,per_request_decode_time_mean,prefix_token_ids_exact_match,client_repeated_prefix_tokens,stream,output_length_control_requested,num_success,num_failed,status,error,prefix_cache_queries_delta,prefix_cache_hits_delta,cached_prompt_tokens_delta,prompt_tokens_delta,generation_tokens_delta,num_requests_running_delta,num_requests_waiting_delta,gpu_kv_cache_usage_delta,request_queue_time_delta,request_prefill_time_delta,request_decode_time_delta,ttft_delta,tpot_delta,e2e_latency_delta,prefix_cache_metrics_reliable,metrics_error
prefix,pr2_v2_noprefix,1024,1037,512,520,4,128,1,1.480363130569458,1.4505316615104675,0.24383068084716797,1.2067009806632996,True,3072,True,True,4,0,ok,,0.0,0.0,0.0,6344.0,512.0,0.0,0.0,0.0,3.886641934514046e-05,0.6135808760300279,4.831731965765357,0.8121955394744873,0.0,5.644190549850464,True,
prefix,pr2_v2_noprefix,1024,1037,512,520,4,128,2,1.4849987030029297,1.4540113806724548,0.24680620431900024,1.2072051763534546,True,3072,True,True,4,0,ok,,0.0,0.0,0.0,6344.0,512.0,0.0,0.0,0.0,5.197478458285332e-05,0.6191387446597219,4.834314179606736,0.818061351776123,0.0,5.652627468109131,True,
prefix,pr2_v2_noprefix,1024,1037,512,520,8,128,0,1.8136565685272217,1.7507406175136566,0.4440535306930542,1.3066870868206024,True,7168,True,True,8,0,ok,,0.0,0.0,0.0,12688.0,1024.0,0.0,0.0,0.0,0.037538581527769566,2.289187317714095,10.46362943900749,2.9703662395477295,0.0,13.433602809906006,True,
prefix,pr2_v2_noprefix,1024,1037,512,520,8,128,1,1.8211679458618164,1.766773670911789,0.4593917727470398,1.3073818981647491,True,7168,True,True,8,0,ok,,0.0,0.0,0.0,12688.0,1024.0,0.0,0.0,0.0,0.03824229119345546,2.313906382303685,10.464611928444356,2.9678714275360107,0.0,13.432253122329712,True,
prefix,pr2_v2_noprefix,1024,1037,512,520,8,128,2,1.8083906173706055,1.7527616918087006,0.4446091949939728,1.3081524968147278,True,7168,True,True,8,0,ok,,0.0,0.0,0.0,12688.0,1024.0,0.0,0.0,0.0,0.03813030431047082,2.305933273397386,10.466108585707843,2.9922919273376465,0.0,13.45794415473938,True,
prefix,pr2_v2_noprefix,1024,1036,1024,1032,2,128,0,1.3453376293182373,1.3347487449645996,0.14881539344787598,1.1859333515167236,True,1024,True,True,2,0,ok,,0.0,0.0,0.0,4194.0,256.0,0.0,0.0,0.0,1.0896939784288406e-05,0.18782539200037718,2.374290914274752,0.2547001838684082,0.0,2.6289641857147217,True,
prefix,pr2_v2_noprefix,1024,1036,1024,1032,2,128,1,1.361945629119873,1.3464151620864868,0.1600896120071411,1.1863255500793457,True,1024,True,True,2,0,ok,,0.0,0.0,0.0,4194.0,256.0,0.0,0.0,0.0,2.336595207452774e-05,0.19181956257671118,2.375553408637643,0.2610936164855957,0.0,2.6367485523223877,True,
prefix,pr2_v2_noprefix,1024,1036,1024,1032,2,128,2,1.3604700565338135,1.345015048980713,0.1584148406982422,1.1866002082824707,True,1024,True,True,2,0,ok,,0.0,0.0,0.0,4194.0,256.0,0.0,0.0,0.0,2.475827932357788e-05,0.18844147212803364,2.3759405575692654,0.2578616142272949,0.0,2.6338016986846924,True,
prefix,pr2_v2_noprefix,1024,1036,1024,1032,4,128,0,1.5536656379699707,1.5324372053146362,0.30976247787475586,1.2226747274398804,True,3072,True,True,4,0,ok,,0.0,0.0,0.0,8388.0,512.0,0.0,0.0,0.0,5.272775888442993e-05,0.8303418853320181,4.9142698305659,1.0760729312896729,0.0,5.990852355957031,True,
prefix,pr2_v2_noprefix,1024,1036,1024,1032,4,128,1,1.5697968006134033,1.5377532839775085,0.31104713678359985,1.2267061471939087,True,3072,True,True,4,0,ok,,0.0,0.0,0.0,8388.0,512.0,0.0,0.0,0.0,3.1758565455675125e-05,0.8274377407506108,4.91683764429763,1.06870436668396,0.0,5.9860875606536865,True,
