critical_path_length,success_critical_path,first_success_branch,wasted_sibling_work_after_first_success,branch_join_wait,tool_blocked_duration,llm_duration,repeated_prefill_on_critical_path,branch_fanout
9.035511493682861,0.0,,0,0.0,2.8006362915039062,5.838907480239868,33160,1
10.840588569641113,0.0,,0,0.0,2.5251877307891846,7.957680940628052,76062,1
37.07861661911011,0.0,,0,0.0,30.51178765296936,6.313216209411621,29961,1
11.194236040115356,0.0,,0,0.0,2.7345163822174072,8.212336301803589,26297,1
14.66280746459961,0.0,,0,0.0,2.6759283542633057,9.540882110595703,45954,1
